Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/1/2023 11:56AM,230300173,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/WISCONSIN AVE,NA,WAR
3/1/2023 11:42AM,230300169,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/WISCONSIN AVE,NA,CIT
3/1/2023 11:29AM,230300164,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,134 MAIN ST,NA,ASC
3/1/2023 11:10AM,230300158,SELF,TRAFFIC STOP / ENFORCEMENT,N UNIVERSITY BLVD/6TH ST,NA,CIT
3/1/2023 11:07AM,230300156,PHONE,VANDALISM / CRIMINAL MISCHIEF,2530 CHAMBERLAIN ST,23000770,RPT
3/1/2023 10:42AM,230300150,PHONE,DISORDERLY CONDUCT,4606-8 ONTARIO ST,NA,ASC
3/1/2023 10:01AM,230300133,PHONE,REPOSSESSION,1427 S GRAND AVE,NA,REPO
3/1/2023 09:55AM,230300129,PHONE,HIT & RUN PROPERTY DAMAGE,3815 TRIPP ST,23000769,RPT
3/1/2023 09:44AM,230300125,E911,MEDICAL ASSIST/AMBULANCE CALL,640 LINCOLN WAY,NA,ASC
3/1/2023 09:10AM,230300114,PHONE,EQUIPMENT/SIGN MALFUNCTION,400-BLK MAIN ST,NA,INFO
3/1/2023 08:58AM,230300111,PHONE,PRIVATE TOW,529 E LINCOLN WAY,NA,PTOW
3/1/2023 08:39AM,230300103,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325 COCONINO RD,NA,DUP
3/1/2023 07:17AM,230300081,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2900-BLK UNIVERSITY BLVD,23000768,RPT
3/1/2023 06:52AM,230300076,W911,MEDICAL ASSIST/AMBULANCE CALL,3115-339 ROY KEY AVE,NA,NRSP
3/1/2023 06:43AM,230300074,PHONE,VANDALISM / CRIMINAL MISCHIEF,2902 ROXBORO DR,NA,NAT
3/1/2023 06:25AM,230300068,SELF,TRAFFIC STOP / ENFORCEMENT,113 MM INTERSTATE 35 N,NA,CIT
3/1/2023 06:00AM,230300064,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,CIT
3/1/2023 05:35AM,230300061,SELF,TRAFFIC STOP / ENFORCEMENT,151 MM US HIGHWAY 30 W,NA,CIT
3/1/2023 04:53AM,230300056,SELF,TRAFFIC STOP / ENFORCEMENT,152 MM US HIGHWAY 30 E,NA,CIT
3/1/2023 02:06AM,230300040,PHONE,DISORDERLY CONDUCT,1717 S GRAND AVE,NA,ASC
3/1/2023 01:43AM,230300035,PHONE,GENERAL ALARM BANK / RESIDENTI,426 S DUFF AVE,NA,BIL
2/28/2023 11:24PM,230209390,W911,DISORDERLY CONDUCT,4524-3 TWAIN CIR,NA,NAT
2/28/2023 10:54PM,230209386,PHONE,GENERAL ALARM BANK / RESIDENTI,230 S DUFF AVE,NA,BIL
2/28/2023 10:29PM,230209377,PHONE,MEDICAL ASSIST/AMBULANCE CALL,232-1 S WALNUT AVE,NA,NRSP
2/28/2023 10:24PM,230209374,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1318 BARKLEY CT,NA,DUP
2/28/2023 10:07PM,230209368,W911,MEDICAL ASSIST/AMBULANCE CALL,1315 COCONINO RD,NA,NRSP
2/28/2023 10:05PM,230209364,PHONE,HARASSMENT,535-209 S 17TH ST,NA,ASC
2/28/2023 09:31PM,230209349,SELF,TRAFFIC STOP / ENFORCEMENT,TRUMAN PL/30TH ST,23000767,RPT
2/28/2023 09:26PM,230209348,PHONE,THEFT / FRAUD / FORGERY,3000-24 REGENCY CT,NA,INFO
2/28/2023 08:51PM,230209342,SELF,TRAFFIC STOP / ENFORCEMENT,E LINCOLN WAY/FREEL DR,NA,CIT
2/28/2023 08:45PM,230209341,PHONE,VANDALISM / CRIMINAL MISCHIEF,2530 CHAMBERLAIN ST,NA,NOR
2/28/2023 08:05PM,230209335,PHONE,PRIVATE TOW,258 HYLAND AVE,NA,PTOW
2/28/2023 07:57PM,230209334,SELF,TRAFFIC STOP / ENFORCEMENT,640 LINCOLN WAY,NA,CIT
2/28/2023 07:52PM,230209332,PHONE,PRIVATE TOW,300 STANTON AVE,NA,PTOW
2/28/2023 07:49PM,230209330,PHONE,RECKLESS DRIVER,620-A LINCOLN WAY,NA,ASC
2/28/2023 07:48PM,230209329,PHONE,HARASSMENT,213 N HAZEL AVE,23000766,RPT
2/28/2023 07:37PM,230209326,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3440-309 GRAND AVE,NA,NRSP
2/28/2023 07:19PM,230209319,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2404 KNAPP ST,NA,NRSP
2/28/2023 06:40PM,230209310,PHONE,ELEVATOR ASSIST,3915 MORTENSEN RD,NA,CBC
2/28/2023 06:18PM,230209306,PHONE,MEDICAL ASSIST/AMBULANCE CALL,246-305 HYLAND AVE,NA,NRSP
2/28/2023 05:54PM,230209300,PHONE,RECKLESS DRIVER,LINCOLN WAY/UNION DR,NA,UTL
2/28/2023 05:27PM,230209290,PHONE,HARASSMENT,3022 STORY ST,23000765,RPT
2/28/2023 04:47PM,230209277,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3044 BURNHAM DR,NA,NRSP
2/28/2023 04:36PM,230209275,PHONE,HARASSMENT,109 STRAWBERRY CT,NA,NOR
2/28/2023 04:28PM,230209271,PHONE,MOTORIST ASSISTANCE,S DUFF AVE/US HIGHWAY 30,NA,ASC
2/28/2023 04:08PM,230209262,PHONE,HARASSMENT,534 S DUFF AVE,23000764,RPT
2/28/2023 04:05PM,230209261,PHONE,THEFT / FRAUD / FORGERY,4605-1 ONTARIO ST,23000763,RPT
2/28/2023 03:07PM,230209250,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2210-114 HAMILTON DR,NA,NRSP
2/28/2023 02:42PM,230209244,PHONE,MEDICAL ASSIST/AMBULANCE CALL,307 S 4TH ST,NA,DUP
2/28/2023 02:39PM,230209240,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4120-204 LINCOLN SWING,NA,DUP
2/28/2023 02:15PM,230209233,PHONE,HIT & RUN PROPERTY DAMAGE,2834 TALON DR,23000762,RPT
2/28/2023 01:59PM,230209229,PHONE,RECKLESS DRIVER,20TH ST/GRAND AVE,NA,UTL
2/28/2023 01:57PM,230209227,PHONE,MEDICAL ASSIST/AMBULANCE CALL,203-606 S 5TH ST,NA,DUP
2/28/2023 01:52PM,230209223,PHONE,RECKLESS DRIVER,SCOTT AVE/ONTARIO ST,NA,UTL
2/28/2023 01:15PM,230209219,PHONE,THEFT / FRAUD / FORGERY,1426-304 MAYFIELD DR,23000760,RPT
2/28/2023 12:59PM,230209213,PHONE,LAW DEPARTMENT ASSIST,527-101 E LINCOLN WAY,23000759,RPT
2/28/2023 12:53PM,230209210,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1215 DUFF AVE,NA,DUP
2/28/2023 12:27PM,230209205,PHONE,HIT & RUN PROPERTY DAMAGE,1307 FLORIDA AVE,23000758,RPT
2/28/2023 12:17PM,230209202,PHONE,TRAFFIC STOP / ENFORCEMENT,2535 BLOOMINGTON RD,NA,NOR
2/28/2023 12:07PM,230209196,PHONE,VEHICLE FIRE,2535 BLOOMINGTON RD,NA,DUP
2/28/2023 12:00PM,230209192,E911,MEDICAL ASSIST/AMBULANCE CALL,3510 LINCOLN WAY,NA,DUP
2/28/2023 11:39AM,230209185,PHONE,GENERAL ALARM BANK / RESIDENTI,806-101 S DUFF AVE,NA,BIL
2/28/2023 11:10AM,230209175,PHONE,CIVIL MATTER,2037 COUNTRY CLUB BLVD,NA,NOR
2/28/2023 11:03AM,230209173,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,525 MAIN ST,NA,UTL
2/28/2023 10:56AM,230209170,SELF,DOMESTIC DISPUTE,607-201 S 17TH ST,23000757,RPT
2/28/2023 10:00AM,230209162,E911,MEDICAL ASSIST/AMBULANCE CALL,3440 GRAND AVE,NA,DUP
2/28/2023 09:52AM,230209157,PHONE,THEFT / FRAUD / FORGERY,1404 S DUFF AVE,23000756,RPT
2/28/2023 09:29AM,230209154,PHONE,PRIVATE TOW,510 BILLY SUNDAY RD,NA,PTOW
2/28/2023 09:20AM,230209150,PHONE,THEFT / FRAUD / FORGERY,4605-1 ONTARIO ST,NA,CBC
2/28/2023 08:21AM,230209142,PHONE,MOTOR VEH CRASH/PROP DAMAGE,115 CRYSTAL ST,23000754,RPT
2/28/2023 07:54AM,230209138,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S 16TH ST/BUCKEYE AVE,23000753,RPT
2/28/2023 07:33AM,230209133,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2700-BLK 13TH ST,23000752,RPT
2/28/2023 07:02AM,230209127,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3001-312 REGENCY CT,NA,DUP
2/28/2023 03:54AM,230209106,W911,MEDICAL ASSIST/AMBULANCE CALL,3009-5 GROVE AVE,NA,NRSP
2/28/2023 02:19AM,230209102,PHONE,GENERAL ALARM BANK / RESIDENTI,3020 S DUFF AVE,NA,BIL
2/28/2023 01:12AM,230209089,SELF,OPEN DOOR,3214 PERIDOT AVE,NA,NOR
2/28/2023 12:07AM,230209068,W911,DISTURBANCE & NOISE PARTY,119-507 STANTON AVE,NA,NAT
2/27/2023 11:35PM,230209057,WALK,MOTOR VEH CRASH/PROP DAMAGE,239 KELLOGG AVE,23000750,RPT
2/27/2023 11:32PM,230209055,PHONE,DISORDERLY CONDUCT,4311-3 ONTARIO ST,23000751,RPT
2/27/2023 09:35PM,230209026,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1801-J11 20TH ST,NA,NRSP
2/27/2023 09:28PM,230209022,W911,MEDICAL ASSIST/AMBULANCE CALL,534 S DUFF AVE,NA,NRSP
2/27/2023 09:11PM,230209017,PHONE,PARKING ENFORCEMENT/COMPLAINT,2320 LINCOLN WAY,NA,NOR
2/27/2023 09:02PM,230209012,PHONE,EQUIPMENT/SIGN MALFUNCTION,225 DUFF AVE,NA,ASC
2/27/2023 08:13PM,230208998,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2104 NORTHWESTERN AVE,NA,NRSP
2/27/2023 08:11PM,230208996,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000749,RPT
2/27/2023 07:46PM,230208990,PHONE,HIT & RUN PROPERTY DAMAGE,640 LINCOLN WAY,23000748,RPT
2/27/2023 07:35PM,230208987,E911,MEDICAL ASSIST/AMBULANCE CALL,2210 HAMILTON DR,NA,NRSP
2/27/2023 07:34PM,230208985,SELF,TRAFFIC STOP / ENFORCEMENT,600-BLK S 17TH ST,NA,WAR
2/27/2023 07:31PM,230208983,PHONE,RECKLESS DRIVER,LINCOLN WAY/GRAND AVE,NA,WAR
2/27/2023 07:04PM,230208976,PHONE,POSSESSION UNDERAGE,125 6TH ST,23000747,RPT
2/27/2023 06:33PM,230208969,SELF,MOTORIST ASSISTANCE,13TH ST/HABER RD,NA,ASC
2/27/2023 05:31PM,230208962,W911,FIRE STRUCTURE,114 KELLOGG AVE,23000761,NOR
2/27/2023 05:26PM,230208957,PHONE,OUTREACH,2005 24TH ST,NA,GIE
2/27/2023 05:18PM,230208955,PHONE,POSSESSION UNDERAGE,2719 GRAND AVE,23000745,RPT
2/27/2023 04:46PM,230208943,W911,MOTOR VEH CRASH/PROP DAMAGE,148 MM US HIGHWAY 30 E,23000746,RPT
2/27/2023 04:43PM,230208942,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/SHELDON AVE,NA,WAR
2/27/2023 04:27PM,230208937,PHONE,RECKLESS DRIVER,420 E 7TH ST,NA,ASC
2/27/2023 04:04PM,230208932,W911,MEDICAL ASSIST/AMBULANCE CALL,4018 LINCOLN WAY,NA,NRSP
2/27/2023 03:50PM,230208926,PHONE,PARKING ENFORCEMENT/COMPLAINT,4622 TWAIN ST,NA,WAR
2/27/2023 03:30PM,230208921,WALK,CITIZEN CONTACT,703 BURNETT AVE,NA,ASC
2/27/2023 03:26PM,230208920,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2400 BROADMOOR AVE,23000755,CIT
2/27/2023 02:00PM,230208904,SELF,TRAFFIC STOP / ENFORCEMENT,STANGE RD/NORTHRIDGE PKWY,NA,CIT
2/27/2023 01:57PM,230208902,PHONE,THEFT / FRAUD / FORGERY,1505-102 BUCKEYE AVE,23000744,ARR
2/27/2023 01:44PM,230208899,SELF,TRAFFIC STOP / ENFORCEMENT,STANGE RD/BRUNER DR,NA,WAR
2/27/2023 01:35PM,230208896,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/MINNESOTA AVE,NA,WAR
2/27/2023 01:10PM,230208892,PHONE,RECKLESS DRIVER,148 MM US HIGHWAY 30 E,NA,UTL
2/27/2023 01:06PM,230208887,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/CAMPUS AVE,NA,WAR
2/27/2023 12:51PM,230208882,PHONE,MEDICAL ASSIST/AMBULANCE CALL,203-606 S 5TH ST,NA,NRSP
2/27/2023 12:11PM,230208875,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/MINNESOTA AVE,NA,WAR
2/27/2023 12:02PM,230208872,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/MINNESOTA AVE,NA,WAR
2/27/2023 11:49AM,230208870,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/MICHIGAN AVE,NA,WAR
2/27/2023 11:21AM,230208865,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/BEACH AVE,NA,CIT
2/27/2023 11:20AM,230208863,PHONE,THEFT / FRAUD / FORGERY,3514 ANNEAR ST,23000743,RPT
2/27/2023 11:03AM,230208856,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,WAR
2/27/2023 10:56AM,230208854,PHONE,PRIVATE TOW,815 PINON DR,NA,PTOW
2/27/2023 10:49AM,230208852,PHONE,MEDICAL ASSIST/AMBULANCE CALL,120 AIRPORT RD,NA,NRSP
2/27/2023 10:37AM,230208849,PHONE,DISORDERLY CONDUCT,1310-200 DICKINSON AVE,23000741,RPT
2/27/2023 10:29AM,230208848,PHONE,GENERAL ASSAULT,126-201 WELCH AVE,23000742,RPT
2/27/2023 09:46AM,230208837,PHONE,GENERAL ALARM BANK / RESIDENTI,2545 BROWNING ST,NA,BIL
2/27/2023 09:08AM,230208831,SELF,SCAM,4707 HEMINGWAY DR,23000740,RPT
2/27/2023 08:23AM,230208827,PHONE,TRESPASS,300 STANTON AVE,23000739,RPT
2/27/2023 08:07AM,230208823,PHONE,MOTORIST ASSISTANCE,1800-BLK S DUFF AVE,NA,ASC
2/27/2023 08:05AM,230208822,PHONE,GENERAL ALARM BANK / RESIDENTI,1530-1 S DUFF AVE,NA,BIL
2/27/2023 08:01AM,230208821,PHONE,GENERAL ALARM BANK / RESIDENTI,125 6TH ST,NA,BIL
2/27/2023 07:32AM,230208816,PHONE,SCAM,263 CAMPUS AVE,23000738,RPT
2/27/2023 07:20AM,230208809,PHONE,RECKLESS DRIVER,150 MM US HIGHWAY 30 W,NA,UTL
2/27/2023 06:09AM,230208797,W911,MEDICAL ASSIST/AMBULANCE CALL,416-205 BILLY SUNDAY RD,NA,NRSP
2/27/2023 05:40AM,230208793,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1121 STAFFORD AVE,NA,NOR
2/27/2023 03:36AM,230208774,PHONE,EQUIPMENT/SIGN MALFUNCTION,S DAYTON AVE/US HIGHWAY 30,NA,ASC
2/27/2023 03:20AM,230208773,PHONE,LAW DEPARTMENT ASSIST,3300-BLK TRIPP ST,NA,UTL
2/26/2023 11:19PM,230208744,PHONE,GENERAL ALARM BANK / RESIDENTI,1111 DUFF AVE,NA,BIL
2/26/2023 11:12PM,230208741,PHONE,TRAFFIC HAZARD,1224 13TH ST,NA,ASC
2/26/2023 11:08PM,230208739,SELF,MEDICAL ASSIST/AMBULANCE CALL,1111 DUFF AVE,NA,GIE
2/26/2023 11:05PM,230208737,W911,OPEN DOOR,4820 MORTENSEN RD,NA,NOR
2/26/2023 08:54PM,230208705,W911,BURGLARY TO MOTOR VEHICLE,519 S DUFF AVE,23000737,RPT
2/26/2023 08:49PM,230208703,PHONE,MEDICAL ASSIST/AMBULANCE CALL,720 GARNET DR,NA,NRSP
2/26/2023 08:22PM,230208696,PHONE,JUVENILE TROUBLE,703 BURNETT AVE,NA,ASC
2/26/2023 08:13PM,230208693,PHONE,TRESPASS,414 LINCOLN WAY,NA,ASC
2/26/2023 07:30PM,230208683,PHONE,MOTOR VEH CRASH/PROP DAMAGE,OAKLAND ST/HAWTHORNE AVE,NA,INFO
2/26/2023 07:21PM,230208681,PHONE,TRAFFIC HAZARD,150 MM US HIGHWAY 30 E,NA,NOR
2/26/2023 06:37PM,230208667,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3300-186A GEORGE W CARVER AVE,NA,NRSP
2/26/2023 06:05PM,230208654,SELF,TRAFFIC STOP / ENFORCEMENT,4700-BLK LINCOLN WAY,NA,CIT
2/26/2023 05:56PM,230208653,PHONE,EQUIPMENT/SIGN MALFUNCTION,225 DUFF AVE,NA,INFO
2/26/2023 05:17PM,230208648,PHONE,RECKLESS DRIVER,KEN MARIL RD/S DUFF AVE,NA,ASC
2/26/2023 04:58PM,230208644,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2001-101 PRAIRIE VIEW WEST,NA,NRSP
2/26/2023 04:51PM,230208641,PHONE,CITIZEN CONTACT,PHOENIX ST/NORTH DAKOTA AVE,NA,ASC
2/26/2023 04:46PM,230208640,SELF,TRAFFIC STOP / ENFORCEMENT,NORTH DAKOTA AVE/TIMBER RIDGE DR,NA,WAR
2/26/2023 04:28PM,230208639,SELF,TRAFFIC STOP / ENFORCEMENT,NORTH DAKOTA AVE/TIMBER RIDGE DR,NA,WAR
2/26/2023 04:04PM,230208633,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4404 LINCOLN SWING,NA,NRSP
2/26/2023 03:46PM,230208630,SELF,TRAFFIC STOP / ENFORCEMENT,400-BLK LINCOLN WAY,NA,CIT
2/26/2023 03:41PM,230208627,SELF,TRAFFIC STOP / ENFORCEMENT,LETTIE ST/STATE AVE,NA,WAR
2/26/2023 03:34PM,230208625,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/KELLOGG AVE,NA,WAR
2/26/2023 03:12PM,230208619,PHONE,MEDICAL ASSIST/AMBULANCE CALL,240-6 RAPHAEL AVE,NA,NRSP
2/26/2023 03:04PM,230208616,PHONE,VANDALISM / CRIMINAL MISCHIEF,4820-121 MORTENSEN RD,NA,NAT
2/26/2023 03:02PM,230208615,PHONE,HARASSMENT,515 CLARK AVE,NA,NOR
2/26/2023 03:00PM,230208614,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S 16TH ST/CREEKSIDE DR,23000736,RPT
2/26/2023 02:58PM,230208613,PHONE,HIT & RUN PROPERTY DAMAGE,2600-BLK KELLOGG AVE,NA,NOR
2/26/2023 02:40PM,230208611,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1605 6TH ST,23000735,RPT
2/26/2023 02:34PM,230208610,PHONE,OUTREACH,2900 HOOVER AVE,NA,ASC
2/26/2023 02:33PM,230208608,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4210 LINCOLN SWING,NA,NRSP
2/26/2023 02:25PM,230208605,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2801 GRAND AVE,23000734,RPT
2/26/2023 02:16PM,230208604,PHONE,DISORDERLY CONDUCT,4510-102 MORTENSEN RD,NA,UTL
2/26/2023 01:40PM,230208601,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3105 GRAND AVE,NA,NOR
2/26/2023 01:27PM,230208598,PHONE,HARASSMENT,3418-2 COY ST,NA,NOR
2/26/2023 01:08PM,230208594,WALK,THEFT / FRAUD / FORGERY,515 CLARK AVE,23000733,RPT
2/26/2023 01:04PM,230208592,PHONE,DISTURBANCE & NOISE PARTY,4412 CASTLEWOOD PL,NA,UTL
2/26/2023 12:30PM,230208583,PHONE,DISORDERLY CONDUCT,405-3 E 6TH ST,23000732,ARR
2/26/2023 12:20PM,230208580,PHONE,CIVIL MATTER,603 CARROLL AVE,NA,NOR
2/26/2023 11:48AM,230208575,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1512 MARSTON AVE,NA,NRSP
