Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/8/2023 01:28PM,230302587,PHONE,DISORDERLY CONDUCT,4301 LINCOLN SWING,NA,UTL
3/8/2023 01:12PM,230302582,SELF,CITIZEN CONTACT,515 CLARK AVE,NA,ASC
3/8/2023 01:04PM,230302579,PHONE,MOTORIST ASSISTANCE,S DAYTON AVE/E LINCOLN WAY,NA,ASC
3/8/2023 12:50PM,230302576,PHONE,MOTORIST ASSISTANCE,2110 LINCOLN WAY,NA,DUP
3/8/2023 12:26PM,230302568,PHONE,PRIVATE TOW,300 STANTON AVE,NA,PTOW
3/8/2023 12:07PM,230302564,PHONE,DISTURBANCE & NOISE PARTY,4713-1 TORONTO ST,NA,NOR
3/8/2023 11:59AM,230302563,PHONE,HIT & RUN PROPERTY DAMAGE,1215 DUFF AVE,23000855,RPT
3/8/2023 11:38AM,230302556,PHONE,OUTREACH,1801 RIDGEWOOD AVE,NA,ASC
3/8/2023 11:19AM,230302550,PHONE,RADIO TROUBLE,2212 S DUFF AVE,NA,INFO
3/8/2023 11:11AM,230302547,PHONE,PARKING ENFORCEMENT/COMPLAINT,1400-BLK DELAWARE AVE,NA,NOR
3/8/2023 11:03AM,230302544,PHONE,TRUANCY,3414-110 ORION DR,NA,NOR
3/8/2023 10:50AM,230302540,W911,MEDICAL ASSIST/AMBULANCE CALL,2418 KENT AVE,NA,NRSP
3/8/2023 10:09AM,230302532,PHONE,PARKING ENFORCEMENT/COMPLAINT,1800-BLK PHILADELPHIA ST,NA,NOR
3/8/2023 10:08AM,230302530,E911,911 HANG UP / INCOMPLETE CALL,2420-104 LINCOLN WAY,NA,NOR
3/8/2023 09:58AM,230302527,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,921-103 9TH ST,NA,NOR
3/8/2023 09:56AM,230302525,E911,MEDICAL ASSIST/AMBULANCE CALL,2210-107 HAMILTON DR,NA,NRSP
3/8/2023 09:28AM,230302519,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,227-8 S 5TH ST,NA,NOR
3/8/2023 09:18AM,230302517,PHONE,PARKING ENFORCEMENT/COMPLAINT,KELLOGG AVE/6TH ST,NA,NOR
3/8/2023 08:55AM,230302514,E911,MEDICAL ASSIST/AMBULANCE CALL,3614-106 FALCON AVE,NA,NRSP
3/8/2023 08:50AM,230302511,E911,MEDICAL ASSIST/AMBULANCE CALL,2707-102 STANGE RD,NA,NRSP
3/8/2023 08:17AM,230302505,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,334 24TH ST,NA,UTL
3/8/2023 08:16AM,230302504,PHONE,PARKING ENFORCEMENT/COMPLAINT,2313 BURNETT AVE,NA,CIT
3/8/2023 08:07AM,230302501,W911,MEDICAL ASSIST/AMBULANCE CALL,3305-101 STANGE RD,NA,NRSP
3/8/2023 07:37AM,230302494,PHONE,GENERAL ALARM BANK / RESIDENTI,3910 LINCOLN WAY,NA,BIL
3/8/2023 05:23AM,230302479,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,4912-1231 MORTENSEN RD,NA,NOR
3/8/2023 03:12AM,230302464,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2330 PRAIRIE VIEW WEST,NA,ASC
3/8/2023 12:57AM,230302436,PHONE,TRESPASS,3911 TRIPP ST,NA,NOR
3/8/2023 12:42AM,230302431,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,5205 GRAND AVE,NA,NOR
3/8/2023 12:36AM,230302428,W911,MEDICAL ASSIST/AMBULANCE CALL,227-4 S 5TH ST,NA,NRSP
3/8/2023 12:18AM,230302415,SELF,MOTORIST ASSISTANCE,200-BLK LYNN AVE,NA,NOR
3/7/2023 11:54PM,230302404,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/WELCH AVE,NA,WAR
3/7/2023 11:34PM,230302399,E911,DISORDERLY CONDUCT,3311 E LINCOLN WAY,NA,ASC
3/7/2023 11:18PM,230302397,W911,DISORDERLY CONDUCT,808 KELLOGG AVE,NA,ASC
3/7/2023 11:18PM,230302397,W911,DISORDERLY CONDUCT,808 KELLOGG AVE,NA,ASC
3/7/2023 10:17PM,230302388,PHONE,VANDALISM / CRIMINAL MISCHIEF,1111 DUFF AVE,23000853,RPT
3/7/2023 09:47PM,230302382,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1400 GATEWAY HILLS PARK DR,NA,ASC
3/7/2023 09:41PM,230302378,PHONE,TRESPASS,2519 CHAMBERLAIN ST,23000852,RPT
3/7/2023 08:45PM,230302365,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2257 13TH ST,23000850,RPT
3/7/2023 08:33PM,230302363,PHONE,HARASSMENT,216-7 S KELLOGG AVE,23000851,RPT
3/7/2023 08:27PM,230302361,PHONE,TRESPASS,815-5 24TH ST,NA,ASC
3/7/2023 08:08PM,230302359,W911,TRESPASS,229 S DUFF AVE,NA,ASC
3/7/2023 06:55PM,230302346,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,4912-1231 MORTENSEN RD,NA,UTL
3/7/2023 06:24PM,230302336,PHONE,ANIMAL CALL,2514 MELROSE AVE,23000849,RPT
3/7/2023 06:04PM,230302333,PHONE,THEFT OF MOTOR VEHICLE,4112 LINCOLN SWING,23000848,RPT
3/7/2023 06:03PM,230302332,PHONE,ANIMAL CALL,2503 FERNDALE AVE,NA,TOT
3/7/2023 05:33PM,230302326,PHONE,ANIMAL CALL,2621 HUNT ST,NA,NOR
3/7/2023 05:08PM,230302321,SELF,OUTREACH,1822 JACK TRICE WAY,NA,ASC
3/7/2023 04:46PM,230302314,PHONE,PARKING ENFORCEMENT/COMPLAINT,2800-BLK NORTHRIDGE PKWY,NA,NOR
3/7/2023 04:33PM,230302310,PHONE,MEDICAL ASSIST/AMBULANCE CALL,804 TOP O HOLLOW RD,NA,NRSP
3/7/2023 04:24PM,230302305,PHONE,CIVIL MATTER,515 CLARK AVE,NA,INFO
3/7/2023 04:20PM,230302303,PHONE,MEDICAL ASSIST/AMBULANCE CALL,NORTHRIDGE PKWY/MAPLEWOOD RD,NA,ASC
3/7/2023 04:20PM,230302302,W911,DISORDERLY CONDUCT,3715 COLUMBINE CIR,NA,ASC
3/7/2023 03:40PM,230302292,PHONE,RECKLESS DRIVER,ONTARIO ST/KENTUCKY AVE,NA,UTL
3/7/2023 03:23PM,230302290,SELF,TRAFFIC STOP / ENFORCEMENT,UNIVERSITY BLVD/MORTENSEN PKWY,NA,ASC
3/7/2023 03:17PM,230302289,PHONE,TRESPASS,1517 NORTHWESTERN AVE,NA,ASC
3/7/2023 03:08PM,230302287,PHONE,MISSING PERSON / RUNAWAY,3905-7 TRIPP ST,NA,REF
3/7/2023 03:06PM,230302286,PHONE,PRIVATE TOW,515 S 4TH ST,NA,PTOW
3/7/2023 02:50PM,230302281,PHONE,MEDICAL ASSIST/AMBULANCE CALL,325 S DUFF AVE,NA,NRSP
3/7/2023 02:33PM,230302275,PHONE,CIVIL MATTER,515 S 4TH ST,NA,CBC
3/7/2023 02:29PM,230302274,PHONE,DISORDERLY CONDUCT,219-4 S KELLOGG AVE,NA,ASC
3/7/2023 01:53PM,230302268,PHONE,THEFT / FRAUD / FORGERY,2801-1015 GRAND AVE,23000847,RPT
3/7/2023 01:41PM,230302266,PHONE,VANDALISM / CRIMINAL MISCHIEF,320 E 7TH ST,NA,TOT
3/7/2023 01:29PM,230302265,SELF,TRAFFIC STOP / ENFORCEMENT,1600-BLK CARROLL AVE,NA,WAR
3/7/2023 01:23PM,230302263,WALK,THEFT / FRAUD / FORGERY,1008 MURRAY DR,NA,NOR
3/7/2023 01:02PM,230302260,W911,MOTORIST ASSISTANCE,S DAYTON AVE/US HIGHWAY 30 RAMP,NA,NOR
3/7/2023 12:58PM,230302259,PHONE,EQUIPMENT/SIGN MALFUNCTION,100-BLK S SHELDON AVE,NA,REF
3/7/2023 12:49PM,230302258,PHONE,CIVIL MATTER,216 N HAZEL AVE,NA,NOR
3/7/2023 12:49PM,230302255,W911,MEDICAL ASSIST/AMBULANCE CALL,3833 WELBECK DR,NA,NRSP
3/7/2023 12:46PM,230302252,PHONE,EQUIPMENT/SIGN MALFUNCTION,2800-BLK WEST ST,NA,NOR
3/7/2023 12:31PM,230302249,PHONE,MOTOR VEH CRASH/PROP DAMAGE,309 KITTY HAWK DR,NA,NOR
3/7/2023 12:28PM,230302247,PHONE,RECKLESS DRIVER,MORTENSEN RD/SOUTH DAKOTA AVE,NA,NOR
3/7/2023 11:57AM,230302243,PHONE,PARKING ENFORCEMENT/COMPLAINT,100-BLK N RIVERSIDE DR,NA,NOR
3/7/2023 11:20AM,230302235,SELF,TRAFFIC STOP / ENFORCEMENT,500-BLK S DUFF AVE,NA,CIT
3/7/2023 11:17AM,230302233,PHONE,HARASSMENT,3803-9 TRIPP ST,NA,NOR
3/7/2023 10:59AM,230302230,SELF,TRAFFIC STOP / ENFORCEMENT,20TH ST/GRAND AVE,NA,CIT
3/7/2023 10:57AM,230302229,PHONE,EQUIPMENT/SIGN MALFUNCTION,LINCOLN WAY/BEACH RD,NA,MAIN
3/7/2023 10:41AM,230302221,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2630 KNAPP ST,NA,NOR
3/7/2023 10:20AM,230302214,E911,SUSPICIOUS PERSON/VEH/ACTIVITY,1618 DOUGLAS AVE,NA,NOR
3/7/2023 10:15AM,230302211,PHONE,CIVIL MATTER,1215 DUFF AVE,NA,NOR
3/7/2023 10:15AM,230302210,PHONE,MOTORIST ASSISTANCE,632 18TH ST,NA,NOR
3/7/2023 10:14AM,230302209,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,NOR
3/7/2023 10:11AM,230302208,PHONE,DISORDERLY CONDUCT,703 BURNETT AVE,23000845,RPT
3/7/2023 10:06AM,230302207,PHONE,MISSING PERSON / RUNAWAY,125 S 3RD ST,23000846,RPT
3/7/2023 10:02AM,230302204,PHONE,CIVIL MATTER,613-210 S 17TH ST,NA,NOR
3/7/2023 09:59AM,230302200,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1816 PHILADELPHIA ST,NA,NRSP
3/7/2023 09:57AM,230302198,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
3/7/2023 09:55AM,230302197,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2900 HOOVER AVE,NA,ASC
3/7/2023 09:36AM,230302191,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK S GRAND AVE,NA,CIT
3/7/2023 09:19AM,230302182,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK S GRAND AVE,NA,CIT
3/7/2023 08:48AM,230302168,SELF,TRAFFIC STOP / ENFORCEMENT,6TH ST/N UNIVERSITY BLVD,NA,CIT
3/7/2023 08:39AM,230302160,WALK,HARASSMENT,1130 SCHOLL RD,NA,ASC
3/7/2023 08:29AM,230302157,PHONE,ANIMAL CALL,311 ASH AVE,NA,NOR
3/7/2023 08:18AM,230302153,PHONE,SCAM,515 CLARK AVE,NA,NOR
3/7/2023 08:12AM,230302151,PHONE,TRESPASS,2601 E 13TH ST,NA,NOR
3/7/2023 08:12AM,230302150,PHONE,PARKING ENFORCEMENT/COMPLAINT,1500-BLK DELAWARE AVE,NA,NOR
3/7/2023 08:05AM,230302146,W911,MEDICAL ASSIST/AMBULANCE CALL,1325-209 COCONINO RD,NA,NRSP
3/7/2023 07:46AM,230302141,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000844,RPT
3/7/2023 07:19AM,230302137,E911,MEDICAL ASSIST/AMBULANCE CALL,2300-111 NORTHCREST PKWY,NA,NRSP
3/7/2023 06:16AM,230302135,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK SHELDON AVE,NA,CIT
3/7/2023 05:51AM,230302132,PHONE,GENERAL ALARM BANK / RESIDENTI,421 S DUFF AVE,NA,BIL
3/7/2023 05:48AM,230302131,SELF,TRAFFIC STOP / ENFORCEMENT,4316 ONTARIO ST,NA,WAR
3/7/2023 05:39AM,230302130,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/UNIVERSITY BLVD,NA,CIT
3/7/2023 05:24AM,230302127,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/S RIVERSIDE DR,NA,WAR
3/7/2023 04:54AM,230302121,PHONE,DISORDERLY CONDUCT,1111 DUFF AVE,NA,NOR
3/7/2023 03:06AM,230302086,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/S DAYTON AVE,NA,WAR
3/7/2023 02:49AM,230302083,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,CIT
3/7/2023 02:29AM,230302081,SELF,TRAFFIC STOP / ENFORCEMENT,112 MM INTERSTATE 35 N,NA,WAR
3/7/2023 01:31AM,230302071,SELF,TRAFFIC STOP / ENFORCEMENT,5205 GRAND AVE,NA,NOR
3/7/2023 12:50AM,230302061,SELF,LAW DEPARTMENT ASSIST,GRAND AVE/7TH ST,NA,ASC
3/7/2023 12:42AM,230302058,SELF,TRAFFIC STOP / ENFORCEMENT,N MAPLE AVE/N 3RD ST,NA,WAR
3/7/2023 12:16AM,230302049,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,207-101 WELCH AVE,NA,UTL
3/6/2023 11:28PM,230302038,SELF,TRAFFIC STOP / ENFORCEMENT,6TH ST/DOUGLAS AVE,NA,WAR
3/6/2023 11:26PM,230302036,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000843,RPT
3/6/2023 11:15PM,230302034,PHONE,RECKLESS DRIVER,STANGE RD/24TH ST,NA,UTL
3/6/2023 11:03PM,230302031,W911,MEDICAL ASSIST/AMBULANCE CALL,2300-211 LINCOLN WAY,NA,NRSP
3/6/2023 10:36PM,230302024,SELF,TRAFFIC STOP / ENFORCEMENT,JACK TRICE WAY/BEACH AVE,NA,WAR
3/6/2023 09:19PM,230302003,PHONE,CIVIL MATTER,613-210 S 17TH ST,NA,ASC
3/6/2023 09:02PM,230301998,W911,DOMESTIC DISPUTE,2730 LUTHER DR,23000842,RPT
3/6/2023 09:01PM,230301997,PHONE,DOMESTIC DISPUTE,2730 LUTHER DR,NA,TOT
3/6/2023 08:07PM,230301988,PHONE,SCAM,803 NORTHWESTERN AVE,23000841,RPT
3/6/2023 07:14PM,230301972,W911,DOMESTIC DISPUTE,1630 CARROLL AVE,23000840,RPT
3/6/2023 07:02PM,230301968,W911,MOTORIST ASSISTANCE,147 MM US HIGHWAY 30 E,NA,UTL
3/6/2023 06:42PM,230301966,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1111 DUFF AVE,NA,NRSP
3/6/2023 06:02PM,230301958,PHONE,CIVIL MATTER,1400-224 COCONINO RD,NA,ASC
3/6/2023 06:00PM,230301956,W911,MEDICAL ASSIST/AMBULANCE CALL,515 DOUGLAS AVE,NA,ASC
3/6/2023 05:18PM,230301946,PHONE,DISORDERLY CONDUCT,209-7 S 5TH ST,NA,ASC
3/6/2023 05:05PM,230301940,PHONE,THEFT / FRAUD / FORGERY,309 MAIN ST,23000837,RPT
3/6/2023 04:25PM,230301935,PHONE,THEFT / FRAUD / FORGERY,832 8TH ST,NA,TOT
3/6/2023 04:13PM,230301932,PHONE,BURGLARY / ATTEMPTED BURGLARY,110-336 MCDONALD DR,23000838,RPT
3/6/2023 03:56PM,230301926,PHONE,RECKLESS DRIVER,900-BLK PINON DR,NA,ASC
3/6/2023 03:55PM,230301925,PHONE,GENERAL ASSAULT,703 BURNETT AVE,23000836,RPT
3/6/2023 03:53PM,230301924,PHONE,MOTOR VEH CRASH/PROP DAMAGE,640 LINCOLN WAY,23000835,RPT
3/6/2023 03:50PM,230301923,SELF,TRAFFIC STOP / ENFORCEMENT,WILDER BLVD/CLEMENS BLVD,NA,WAR
3/6/2023 03:44PM,230301922,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1801 RIDGEWOOD AVE,23000834,RPT
3/6/2023 03:20PM,230301918,PHONE,THEFT / FRAUD / FORGERY,106 S MAPLE AVE,NA,NOR
3/6/2023 03:02PM,230301915,W911,RECKLESS DRIVER,WEST ST/HYLAND AVE,NA,NOR
3/6/2023 03:00PM,230301914,W911,THEFT / FRAUD / FORGERY,2804-2 STANGE RD,NA,NAT
3/6/2023 02:56PM,230301912,PHONE,MOTORIST ASSISTANCE,S 16TH ST/UNIVERSITY BLVD,NA,NOR
3/6/2023 01:41PM,230301900,PHONE,SCAM,311 ASH AVE,23000833,RPT
3/6/2023 01:19PM,230301892,W911,MEDICAL ASSIST/AMBULANCE CALL,2715 CLEVELAND DR,NA,NRSP
3/6/2023 12:30PM,230301880,E911,MEDICAL ASSIST/AMBULANCE CALL,2205-1405 GREEN HILLS DR,NA,NRSP
3/6/2023 12:11PM,230301873,PHONE,ESCORT BUSINESS/FUNERAL,502 DOUGLAS AVE,NA,NOR
3/6/2023 11:53AM,230301871,W911,MEDICAL ASSIST/AMBULANCE CALL,3440 GRAND AVE,NA,NRSP
3/6/2023 11:44AM,230301867,PHONE,DISORDERLY CONDUCT,603 S 16TH ST,NA,NOR
3/6/2023 11:17AM,230301860,W911,MEDICAL ASSIST/AMBULANCE CALL,406-2 E 6TH ST,NA,NRSP
3/6/2023 11:08AM,230301856,PHONE,PRIVATE TOW,539 LINCOLN WAY,NA,PTOW
3/6/2023 10:51AM,230301850,W911,MEDICAL ASSIST/AMBULANCE CALL,305 E ONEIL DR,NA,NRSP
3/6/2023 10:50AM,230301847,W911,MEDICAL ASSIST/AMBULANCE CALL,305 E ONEIL DR,NA,DUP
3/6/2023 10:49AM,230301843,PHONE,CIVIL MATTER,1905 DUFF AVE,23000832,RPT
3/6/2023 10:41AM,230301838,W911,MEDICAL ASSIST/AMBULANCE CALL,600-228 STONEHAVEN DR,NA,NRSP
3/6/2023 10:08AM,230301823,PHONE,PRIVATE TOW,416 BILLY SUNDAY RD,NA,PTOW
3/6/2023 09:40AM,230301814,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1215 DUFF AVE,NA,NRSP
3/6/2023 09:38AM,230301811,W911,DISORDERLY CONDUCT,209 S 5TH ST,NA,NOR
3/6/2023 09:21AM,230301804,W911,MEDICAL ASSIST/AMBULANCE CALL,3440 GRAND AVE,NA,NRSP
3/6/2023 08:31AM,230301796,PHONE,DISORDERLY CONDUCT,2420 LINCOLN WAY,NA,NOR
3/6/2023 08:31AM,230301796,PHONE,DISORDERLY CONDUCT,2420 LINCOLN WAY,NA,NOR
3/6/2023 08:18AM,230301792,PHONE,MOTOR VEH CRASH/PROP DAMAGE,440 E 7TH ST,NA,NOR
3/6/2023 08:15AM,230301790,E911,MEDICAL ASSIST/AMBULANCE CALL,5241 SCHUBERT ST,NA,NRSP
3/6/2023 07:58AM,230301784,E911,MEDICAL ASSIST/AMBULANCE CALL,2210 HAMILTON DR,NA,NRSP
3/6/2023 06:49AM,230301774,PHONE,MEDICAL ASSIST/AMBULANCE CALL,525 KELLOGG AVE,NA,NRSP
3/6/2023 06:04AM,230301769,SELF,CITIZEN CONTACT,CHERRY AVE/E LINCOLN WAY,NA,WAR
3/6/2023 05:15AM,230301759,SELF,LAW DEPARTMENT ASSIST,HYLAND AVE/ROSS RD,23000830,ARR
3/6/2023 04:55AM,230301756,SELF,TRAFFIC STOP / ENFORCEMENT,UNIVERSITY BLVD/GREEN HILLS DR,NA,NOR
3/6/2023 04:51AM,230301755,PHONE,SCAM,141-4 CAMPUS AVE,23000831,RPT
3/6/2023 02:29AM,230301738,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2330 PRAIRIE VIEW WEST,NA,CBC
3/6/2023 02:20AM,230301734,PHONE,DISTURBANCE & NOISE PARTY,5308-104 MORTENSEN RD,NA,NOR
3/6/2023 01:19AM,230301709,W911,MEDICAL ASSIST/AMBULANCE CALL,1325 COCONINO RD,NA,NRSP
3/6/2023 12:36AM,230301696,SELF,TRAFFIC STOP / ENFORCEMENT,1600-BLK GOLDEN ASPEN DR,23000829,ARR
3/5/2023 11:55PM,230301690,W911,GENERAL ASSAULT,125 MAIN ST,23000828,ARR
3/5/2023 09:56PM,230301674,PHONE,RECKLESS DRIVER,E LINCOLN WAY/DAYTON AVE,NA,UTL
3/5/2023 09:54PM,230301673,W911,DISORDERLY CONDUCT,1400-BLK DELAWARE AVE,NA,DUP
3/5/2023 09:53PM,230301672,PHONE,DISORDERLY CONDUCT,1516 DELAWARE AVE,NA,NOR
3/5/2023 09:34PM,230301663,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2507 DEERE ST,NA,NRSP
3/5/2023 08:49PM,230301647,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000826,RPT
3/5/2023 08:49PM,230301647,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000826,RPT
3/5/2023 08:49PM,230301646,W911,MOTOR VEH CRASH/PROP DAMAGE,907 NORTH DAKOTA AVE,NA,NOR
3/5/2023 08:41PM,230301644,PHONE,DISORDERLY CONDUCT,1111 DUFF AVE,NA,NOR
3/5/2023 08:35PM,230301642,PHONE,SEVERE WEATHER CONDITIONS,515 CLARK AVE,NA,INFO
3/5/2023 08:25PM,230301639,E911,MEDICAL ASSIST/AMBULANCE CALL,2007 DOUGLAS AVE,NA,NRSP
3/5/2023 08:24PM,230301636,PHONE,MISSING PERSON / RUNAWAY,1416-106 BIG BLUESTEM CT,NA,NOR
3/5/2023 07:29PM,230301621,PHONE,DOMESTIC DISPUTE,211-1 S 5TH ST,23000824,RPT
3/5/2023 07:26PM,230301618,PHONE,LAW DEPARTMENT ASSIST,1900-BLK ISAAC NEWTON DR,23000825,RPT
3/5/2023 07:07PM,230301615,PHONE,MOTORIST ASSISTANCE,LINCOLN WAY/BEACH AVE,NA,NOR
3/5/2023 06:35PM,230301606,PHONE,HARASSMENT,1300-112 COCONINO RD,NA,NOR
3/5/2023 06:33PM,230301605,PHONE,JUVENILE TROUBLE,515 CLARK AVE,NA,ASC
3/5/2023 06:21PM,230301599,PHONE,THEFT / FRAUD / FORGERY,3105 GRAND AVE,23000823,RPT
3/5/2023 06:17PM,230301597,PHONE,PARKING ENFORCEMENT/COMPLAINT,211 S 5TH ST,NA,NOR
3/5/2023 05:44PM,230301590,PHONE,MEDICAL ASSIST/AMBULANCE CALL,142 FINCH ST,NA,NRSP
3/5/2023 05:31PM,230301586,SELF,MOTOR VEH CRASH/PROP DAMAGE,UNIVERSITY BLVD/S 4TH ST,NA,NOR
3/5/2023 05:24PM,230301582,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,209 LINCOLN WAY,NA,ASC
3/5/2023 05:08PM,230301572,PHONE,TRESPASS,225 S KELLOGG AVE,NA,NOR
