Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/25/2023 05:30PM,230308214,PHONE,JUVENILE TROUBLE,117 E 9TH ST,NA,UTL
3/25/2023 05:25PM,230308211,W911,DISTURBANCE & NOISE PARTY,217 S HYLAND AVE,NA,ASC
3/25/2023 05:14PM,230308208,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,NA,ASC
3/25/2023 04:42PM,230308203,PHONE,DISTURBANCE & NOISE PARTY,311 PEARSON AVE,NA,WAR
3/25/2023 04:14PM,230308195,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,534 S DUFF AVE,NA,UTL
3/25/2023 04:14PM,230308195,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,534 S DUFF AVE,NA,UTL
3/25/2023 04:05PM,230308188,E911,MEDICAL ASSIST/AMBULANCE CALL,2400 UNIVERSITY BLVD,NA,INFO
3/25/2023 04:02PM,230308186,PHONE,SUBJECT WITH WEAPON,WHITE OAK DR/COTTONWOOD RD,NA,ASC
3/25/2023 03:51PM,230308184,PHONE,THEFT OF MOTOR VEHICLE,1004 PINON DR,23001074,RPT
3/25/2023 03:44PM,230308181,W911,MOTOR VEH CRASH / INJURY,LINCOLN WAY/SHELDON AVE,23001070,RPT
3/25/2023 02:37PM,230308168,PHONE,DISORDERLY CONDUCT,316 LINCOLN WAY,23001068,RPT
3/25/2023 02:37PM,230308167,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,NA,INFO
3/25/2023 02:30PM,230308165,RADIO,DISORDERLY CONDUCT,800-BLK LINCOLN WAY,NA,UTL
3/25/2023 01:58PM,230308155,PHONE,THEFT / FRAUD / FORGERY,4415 LINCOLN WAY,23001069,RPT
3/25/2023 01:51PM,230308150,PHONE,DISORDERLY CONDUCT,316 LINCOLN WAY,NA,NOR
3/25/2023 01:45PM,230308149,PHONE,MOTORIST ASSISTANCE,113 MM INTERSTATE 35 N,NA,NOR
3/25/2023 01:12PM,230308143,PHONE,THEFT / FRAUD / FORGERY,200-BLK 8TH ST,23001067,RPT
3/25/2023 12:51PM,230308139,PHONE,CIVIL MATTER,703 CRAWFORD AVE,NA,NOR
3/25/2023 12:31PM,230308137,PHONE,VANDALISM / CRIMINAL MISCHIEF,3110 WEST ST,23001065,RPT
3/25/2023 12:17PM,230308135,PHONE,RECKLESS DRIVER,US HIGHWAY 30/SOUTH DAKOTA AVE,NA,UTL
3/25/2023 12:05PM,230308131,PHONE,VANDALISM / CRIMINAL MISCHIEF,155 CAMPUS AVE,23001064,RPT
3/25/2023 12:02PM,230308129,PHONE,MEDICAL ASSIST/AMBULANCE CALL,428-3 STONEHAVEN DR,NA,DUP
3/25/2023 11:36AM,230308124,PHONE,CITIZEN CONTACT,US HIGHWAY 30/SOUTH DAKOTA AVE,NA,NOR
3/25/2023 11:21AM,230308122,PHONE,HIT & RUN PROPERTY DAMAGE,207 S DUFF AVE,NA,NOR
3/25/2023 11:19AM,230308121,PHONE,TRAFFIC HAZARD,STANGE RD/24TH ST,NA,UTL
3/25/2023 10:44AM,230308116,PHONE,BURGLARY / ATTEMPTED BURGLARY,212 N RIVERSIDE DR,23001063,RPT
3/25/2023 10:16AM,230308107,PHONE,MEDICAL ASSIST/AMBULANCE CALL,528-102 BILLY SUNDAY RD,NA,DUP
3/25/2023 09:39AM,230308097,PHONE,RADIO TROUBLE,3020 S DUFF AVE,NA,INFO
3/25/2023 09:18AM,230308094,PHONE,THEFT / FRAUD / FORGERY,3020 S DUFF AVE,23001062,RPT
3/25/2023 09:00AM,230308091,PHONE,PUBLIC INTOXICATION,205 SE 5TH ST,23001061,ARR
3/25/2023 08:47AM,230308090,PHONE,DISORDERLY CONDUCT,515 DOUGLAS AVE,NA,NOR
3/25/2023 08:15AM,230308087,PHONE,ESCORT BUSINESS/FUNERAL,610 15TH ST,NA,NOR
3/25/2023 08:10AM,230308085,E911,MEDICAL ASSIST/AMBULANCE CALL,2724 NORTHRIDGE LN,NA,DUP
3/25/2023 07:40AM,230308081,E911,MEDICAL ASSIST/AMBULANCE CALL,1600 STONE BROOKE RD,NA,DUP
3/25/2023 06:25AM,230308074,PHONE,TRAFFIC HAZARD,UNIVERSITY BLVD/US HIGHWAY 30 RAMP,NA,ASC
3/25/2023 05:09AM,230308071,SELF,TRAFFIC STOP / ENFORCEMENT,SOUTH DAKOTA AVE/CLEMENS BLVD,NA,CIT
3/25/2023 05:07AM,230308070,PHONE,GENERAL ALARM BANK / RESIDENTI,1816 SE 5TH ST,NA,BIL
3/25/2023 04:45AM,230308069,PHONE,PRIVATE TOW,1206 S 4TH ST,NA,PTOW
3/25/2023 04:39AM,230308065,PHONE,PRIVATE TOW,200 LYNN AVE,NA,PTOW
3/25/2023 04:22AM,230308060,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,150 MM US HIGHWAY 30 W,NA,UTL
3/25/2023 04:18AM,230308059,SELF,TRAFFIC STOP / ENFORCEMENT,STEINBECK ST/DICKINSON AVE,NA,WAR
3/25/2023 04:16AM,230308057,PHONE,PRIVATE TOW,1717 S GRAND AVE,NA,PTOW
3/25/2023 04:14AM,230308056,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
3/25/2023 03:56AM,230308052,W911,MEDICAL ASSIST/AMBULANCE CALL,528-209 BILLY SUNDAY RD,NA,NRSP
3/25/2023 03:50AM,230308048,W911,MEDICAL ASSIST/AMBULANCE CALL,225 S KELLOGG AVE,NA,NRSP
3/25/2023 03:18AM,230308043,PHONE,GENERAL ALARM BANK / RESIDENTI,535 S DUFF AVE,NA,BIL
3/25/2023 02:51AM,230308034,PHONE,LAW DEPARTMENT ASSIST,2930 RIDGETOP RD,NA,ASC
3/25/2023 02:45AM,230308033,W911,OPERATING WHILE INTOXICATED,617 GRAND AVE,NA,ASC
3/25/2023 02:27AM,230308028,SELF,LAW DEPARTMENT ASSIST,KINGSBURY AVE/E LINCOLN WAY,NA,NOR
3/25/2023 02:26AM,230308025,PHONE,GENERAL ALARM BANK / RESIDENTI,3020 S DUFF AVE,NA,BIL
3/25/2023 01:55AM,230308016,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/UNIVERSITY BLVD,NA,CIT
3/25/2023 01:29AM,230308008,PHONE,MOTOR VEH CRASH/PROP DAMAGE,UNIVERSITY BLVD/COTTONWOOD RD,23001060,RPT
3/25/2023 01:07AM,230308006,PHONE,VANDALISM / CRIMINAL MISCHIEF,STANGE RD/BLOOMINGTON RD,NA,UTL
3/25/2023 12:33AM,230307997,PHONE,DISTURBANCE & NOISE PARTY,1513-203 S GRAND AVE,NA,NOR
3/25/2023 12:30AM,230307995,W911,SUSPICIOUS PERSON/VEH/ACTIVITY,112 20TH ST,NA,UTL
3/25/2023 12:22AM,230307990,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,112 CRYSTAL ST,NA,NOR
3/24/2023 11:44PM,230307980,PHONE,DISTURBANCE & NOISE PARTY,2325 KNAPP ST,NA,NOR
3/24/2023 11:13PM,230307974,W911,SUSPICIOUS PERSON/VEH/ACTIVITY,1422 MEADOWLANE AVE,NA,ASC
3/24/2023 10:56PM,230307968,PHONE,CIVIL MATTER,4210-22 LINCOLN SWING,NA,ASC
3/24/2023 10:26PM,230307955,PHONE,DISTURBANCE & NOISE PARTY,4216 LINCOLN SWING,NA,UTL
3/24/2023 10:18PM,230307952,PHONE,MEDICAL ASSIST/AMBULANCE CALL,287 VILLAGE DR,NA,NRSP
3/24/2023 10:07PM,230307944,PHONE,MEDICAL ASSIST/AMBULANCE CALL,318-227 E LINCOLN WAY,23001059,RPT
3/24/2023 09:56PM,230307941,PHONE,JUVENILE TROUBLE,1300-BLK MCKINLEY DR,NA,UTL
3/24/2023 09:51PM,230307939,PHONE,GENERAL ASSAULT,1317 BUCKEYE AVE,23001058,RPT
3/24/2023 09:38PM,230307934,PHONE,DISORDERLY CONDUCT,1317 BUCKEYE AVE,NA,CBC
3/24/2023 09:18PM,230307924,SELF,BURGLARY / ATTEMPTED BURGLARY,3621 WOODLAND ST,23001057,RPT
3/24/2023 09:04PM,230307922,PHONE,POSSESSION UNDERAGE,206 WELCH AVE,NA,NOR
3/24/2023 08:58PM,230307920,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/BEACH AVE,NA,WAR
3/24/2023 08:58PM,230307919,PHONE,VEHICLE FIRE,631 LINCOLN WAY,NA,ASC
3/24/2023 08:51PM,230307911,SELF,TRAFFIC STOP / ENFORCEMENT,DUFF AVE/MAIN ST,NA,WAR
3/24/2023 08:28PM,230307905,PHONE,ANIMAL CALL,709 CLARK AVE,NA,INFO
3/24/2023 08:20PM,230307903,PHONE,GENERAL ALARM BANK / RESIDENTI,710 S DUFF AVE,NA,CBC
3/24/2023 07:55PM,230307894,PHONE,PARKING ENFORCEMENT/COMPLAINT,1220 WALTON DR,NA,ASC
3/24/2023 06:36PM,230307875,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3300-240 GEORGE W CARVER AVE,NA,NRSP
3/24/2023 06:19PM,230307869,PHONE,DISORDERLY CONDUCT,812 KELLOGG AVE,NA,ASC
3/24/2023 06:09PM,230307863,PHONE,PRIVATE TOW,430 E 7TH ST,NA,PTOW
3/24/2023 05:57PM,230307862,SELF,TRAFFIC STOP / ENFORCEMENT,NORTHRIDGE PKWY/KENT AVE,NA,CIT
3/24/2023 05:44PM,230307858,PHONE,THEFT / FRAUD / FORGERY,2425-103 ASPEN RD,23001055,RPT
3/24/2023 05:43PM,230307857,PHONE,DISORDERLY CONDUCT,600-BLK LINCOLN WAY,NA,UTL
3/24/2023 05:37PM,230307855,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,LINCOLN WAY/UNIVERSITY BLVD,NA,UTL
3/24/2023 05:36PM,230307854,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/UNIVERSITY BLVD,NA,CIT
3/24/2023 05:35PM,230307853,PHONE,GENERAL ALARM BANK / RESIDENTI,409 DUFF AVE,NA,BIL
3/24/2023 05:25PM,230307847,PHONE,SCAM,1505 CURTISS AVE,NA,NOR
3/24/2023 05:23PM,230307845,SELF,OUTREACH,2801 GRAND AVE,NA,ASC
3/24/2023 05:21PM,230307844,PHONE,MOTOR VEH CRASH/PROP DAMAGE,4510-102 MORTENSEN RD,23001056,RPT
3/24/2023 05:06PM,230307842,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/N HAZEL AVE,23001054,RPT
3/24/2023 04:59PM,230307838,SELF,TRAFFIC STOP / ENFORCEMENT,S 4TH ST/S GRAND AVE,NA,CIT
3/24/2023 04:59PM,230307836,SELF,TRAFFIC STOP / ENFORCEMENT,900-BLK TOP O HOLLOW RD,NA,CIT
3/24/2023 04:31PM,230307831,WALK,SUSPICIOUS PERSON/VEH/ACTIVITY,3318 EISENHOWER AVE,NA,ASC
3/24/2023 03:51PM,230307824,SELF,TRAFFIC STOP / ENFORCEMENT,S DUFF AVE/S 5TH ST,NA,WAR
3/24/2023 03:39PM,230307820,PHONE,TRESPASS,413-105 NORTHWESTERN AVE,NA,NOR
3/24/2023 03:31PM,230307819,PHONE,CIVIL MATTER,621-10 9TH ST,NA,ASC
3/24/2023 03:27PM,230307818,PHONE,HARASSMENT,229 MAIN ST,NA,ASC
3/24/2023 03:16PM,230307815,PHONE,OUTREACH,804 KELLOGG AVE,NA,ASC
3/24/2023 03:06PM,230307811,PHONE,THEFT / FRAUD / FORGERY,3800 LINCOLN WAY,23001053,RPT
3/24/2023 02:46PM,230307806,SELF,LAW DEPARTMENT ASSIST,20TH ST/NORTHWESTERN AVE,23001052,ARR
3/24/2023 02:31PM,230307797,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3105 GRAND AVE,NA,DUP
3/24/2023 01:31PM,230307783,PHONE,PRIVATE TOW,2801 WEST ST,NA,PTOW
3/24/2023 01:26PM,230307781,PHONE,PARKING ENFORCEMENT/COMPLAINT,1500-BLK SUMMIT AVE,NA,NOR
3/24/2023 01:09PM,230307778,PHONE,OUTREACH,3012 DUFF AVE,NA,INFO
3/24/2023 01:06PM,230307777,PHONE,THEFT / FRAUD / FORGERY,3916 HYDE AVE,23001051,RPT
3/24/2023 01:03PM,230307774,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325 COCONINO RD,NA,DUP
3/24/2023 12:06PM,230307755,SELF,OUTREACH,3915 MORTENSEN RD,NA,INFO
3/24/2023 11:59AM,230307752,W911,MEDICAL ASSIST/AMBULANCE CALL,2223 DUFF AVE,NA,DUP
3/24/2023 11:03AM,230307735,SELF,OUTREACH,3521 JEWEL DR,NA,NOR
3/24/2023 10:42AM,230307731,SELF,TRAFFIC STOP / ENFORCEMENT,GRAND AVE/5TH ST,NA,WAR
3/24/2023 10:30AM,230307729,SELF,OUTREACH,3012 DUFF AVE,NA,INFO
3/24/2023 10:29AM,230307728,SELF,TRAFFIC STOP / ENFORCEMENT,GRAND AVE/5TH ST,NA,WAR
3/24/2023 10:28AM,230307727,SELF,TRAFFIC STOP / ENFORCEMENT,DUFF AVE/9TH ST,NA,WAR
3/24/2023 10:14AM,230307724,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
3/24/2023 10:14AM,230307723,PHONE,JUVENILE TROUBLE,300 20TH ST,NA,NAT
3/24/2023 10:12AM,230307720,PHONE,CITIZEN CONTACT,219-8 S 5TH ST,NA,NOR
3/24/2023 09:58AM,230307719,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
3/24/2023 09:38AM,230307715,PHONE,PARKING ENFORCEMENT/COMPLAINT,2200-BLK IRONWOOD CT,NA,NOR
3/24/2023 09:26AM,230307714,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
3/24/2023 09:15AM,230307711,SELF,TRAFFIC STOP / ENFORCEMENT,GRAND AVE/5TH ST,NA,CIT
3/24/2023 09:07AM,230307709,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/UNIVERSITY BLVD,NA,NAT
3/24/2023 08:50AM,230307702,PHONE,ARCH,3800 LINCOLN WAY,NA,NOR
3/24/2023 08:46AM,230307700,SELF,TRAFFIC STOP / ENFORCEMENT,HAYWARD AVE/LINCOLN WAY,NA,CIT
3/24/2023 08:14AM,230307697,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
3/24/2023 08:01AM,230307695,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/FRANKLIN AVE,NA,WAR
3/24/2023 07:53AM,230307692,PHONE,RECKLESS DRIVER,DUFF AVE/MAIN ST,NA,NAT
3/24/2023 07:51AM,230307691,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2211 LINCOLN WAY,23001050,RPT
3/24/2023 07:45AM,230307689,SELF,OUTREACH,820 MILLER AVE,NA,NOR
3/24/2023 07:16AM,230307679,E911,MOTORIST ASSISTANCE,3000-BLK BRIGGS CIR,NA,CBC
3/24/2023 07:14AM,230307677,W911,MEDICAL ASSIST/AMBULANCE CALL,2203 CLARK AVE,NA,NRSP
3/24/2023 07:05AM,230307675,PHONE,GENERAL ALARM BANK / RESIDENTI,3100 S DUFF AVE,NA,BIL
3/24/2023 07:01AM,230307672,W911,MEDICAL ASSIST/AMBULANCE CALL,1924 NORTHCREST CIR,NA,DUP
3/24/2023 06:49AM,230307668,SELF,TRAFFIC STOP / ENFORCEMENT,UNIVERSITY BLVD/WESSEX DR,NA,WAR
3/24/2023 05:27AM,230307662,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/SCOTT AVE,NA,CIT
3/24/2023 03:34AM,230307650,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/UNIVERSITY BLVD,NA,WAR
3/24/2023 03:18AM,230307647,SELF,OPEN DOOR,2228 LINCOLN WAY,NA,NOR
3/24/2023 03:15AM,230307646,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,2228 LINCOLN WAY,NA,NOR
3/24/2023 03:09AM,230307644,PHONE,DISTURBANCE & NOISE PARTY,5348-202 MORTENSEN RD,NA,NAT
3/24/2023 02:38AM,230307641,PHONE,GENERAL ALARM BANK / RESIDENTI,535 S DUFF AVE,NA,BIL
3/24/2023 01:49AM,230307630,PHONE,ANIMAL CALL,3726 TRIPP ST,NA,INFO
3/24/2023 01:43AM,230307629,SELF,LAW DEPARTMENT ASSIST,LITTLE BLUESTEM CT/MORTENSEN PKWY,NA,CBC
3/24/2023 01:08AM,230307621,SELF,TRAFFIC STOP / ENFORCEMENT,WELCH AVE/STORM ST,NA,NOR
3/24/2023 12:51AM,230307617,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,534 S DUFF AVE,NA,UTL
3/24/2023 12:03AM,230307603,PHONE,GENERAL ASSAULT,1111 DUFF AVE,23001049,RPT
3/23/2023 11:49PM,230307599,PHONE,HARASSMENT,111-3 SHELDON AVE,NA,NOR
3/23/2023 11:46PM,230307597,W911,MEDICAL ASSIST/AMBULANCE CALL,2418-124 KENT AVE,NA,NRSP
3/23/2023 11:34PM,230307592,PHONE,ANIMAL CALL,148 MM US HIGHWAY 30 E,NA,ASC
3/23/2023 10:56PM,230307588,TEXT,POSSESSION UNDERAGE,109 WELCH AVE,23001048,RPT
3/23/2023 10:37PM,230307585,PHONE,MOTOR VEH CRASH/PROP DAMAGE,24TH ST/STANGE RD,23001047,RPT
3/23/2023 10:25PM,230307580,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,119 STANTON AVE,NA,NOR
3/23/2023 10:25PM,230307580,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,119 STANTON AVE,NA,NOR
3/23/2023 09:07PM,230307559,PHONE,DISORDERLY CONDUCT,703 BURNETT AVE,NA,ASC
3/23/2023 08:32PM,230307552,PHONE,DISTURBANCE & NOISE PARTY,615 LYNN AVE,NA,ASC
3/23/2023 08:27PM,230307551,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3500-BLK TRIPP ST,NA,NOR
3/23/2023 08:22PM,230307550,SELF,TRAFFIC STOP / ENFORCEMENT,2600-BLK HUNT ST,NA,CIT
3/23/2023 08:00PM,230307548,PHONE,DISORDERLY CONDUCT,615 LYNN AVE,NA,NAT
3/23/2023 07:59PM,230307547,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/GRAND AVE,23001045,RPT
3/23/2023 07:52PM,230307546,PHONE,GENERAL ASSAULT,4316 ONTARIO ST,23001046,ASC
3/23/2023 07:43PM,230307543,PHONE,THEFT / FRAUD / FORGERY,3105 GRAND AVE,23001044,RPT
3/23/2023 06:52PM,230307537,PHONE,TRESPASS,534 S DUFF AVE,NA,UTL
3/23/2023 06:12PM,230307531,SELF,OUTREACH,804 KELLOGG AVE,NA,ASC
3/23/2023 05:32PM,230307524,PHONE,MOTOR VEH CRASH/PROP DAMAGE,435-102 S DUFF AVE,NA,NOR
3/23/2023 05:00PM,230307508,PHONE,THEFT / FRAUD / FORGERY,2101-204 OAKWOOD RD,NA,NOR
3/23/2023 04:26PM,230307493,PHONE,THEFT / FRAUD / FORGERY,1320-407 GATEWAY HILLS PARK DR,23001043,RPT
3/23/2023 04:02PM,230307486,PHONE,THEFT / FRAUD / FORGERY,3105 GRAND AVE,23001041,RPT
3/23/2023 03:36PM,230307482,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/CLARK AVE,NA,WAR
3/23/2023 03:34PM,230307481,PHONE,LAW DEPARTMENT ASSIST,1006-10 S DAYTON PL,23001042,ARR
3/23/2023 03:19PM,230307477,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,500-BLK LINCOLN WAY,NA,ASC
3/23/2023 03:14PM,230307474,PHONE,MEDICAL ASSIST/AMBULANCE CALL,119 E 7TH ST,NA,NRSP
3/23/2023 02:54PM,230307467,SELF,PARKING ENFORCEMENT/COMPLAINT,3000-BLK ROXBORO DR,NA,NOR
3/23/2023 02:41PM,230307463,PHONE,THEFT / FRAUD / FORGERY,450-160 E 7TH ST,NA,NOR
3/23/2023 02:31PM,230307457,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1005 PINON DR,23001039,RPT
3/23/2023 02:05PM,230307446,PHONE,CIVIL MATTER,2801-1295 GRAND AVE,NA,NAT
3/23/2023 01:54PM,230307443,PHONE,MOTOR VEH CRASH/PROP DAMAGE,100-BLK SE 5TH ST,23001038,RPT
3/23/2023 01:33PM,230307437,PHONE,THEFT / FRAUD / FORGERY,3336 JEFFERSON CIR,23001036,RPT
3/23/2023 01:17PM,230307431,SELF,TRAFFIC STOP / ENFORCEMENT,E 12TH ST/DUFF AVE,NA,CIT
3/23/2023 12:45PM,230307429,PHONE,MOTORIST ASSISTANCE,HYLAND AVE/13TH ST,NA,ASC
3/23/2023 12:44PM,230307428,SELF,OUTREACH,413-105 NORTHWESTERN AVE,NA,ASC
3/23/2023 12:31PM,230307427,PHONE,TRAFFIC HAZARD,UNIVERSITY BLVD/CENTER DR,NA,NAT
3/23/2023 12:02PM,230307423,PHONE,MOTOR VEH CRASH/PROP DAMAGE,120 LINCOLN WAY,NA,NOR
3/23/2023 12:00PM,230307419,PHONE,MEDICAL ASSIST/AMBULANCE CALL,421 STONEHAVEN DR,NA,NRSP
3/23/2023 11:47AM,230307417,PHONE,THEFT / FRAUD / FORGERY,4700 MORTENSEN RD,23001035,RPT
3/23/2023 11:42AM,230307415,PHONE,TRESPASS,640 LINCOLN WAY,NA,ASC
3/23/2023 09:47AM,230307395,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1801 RIDGEWOOD AVE,NA,NRSP
3/23/2023 09:13AM,230307388,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1315-115 COCONINO RD,NA,NRSP
3/23/2023 08:55AM,230307383,PHONE,MISSING PERSON / RUNAWAY,101 CREEKSIDE DR,NA,NOR
3/23/2023 08:55AM,230307381,E911,MEDICAL ASSIST/AMBULANCE CALL,3300-158 GEORGE W CARVER AVE,NA,NRSP
3/23/2023 08:43AM,230307378,SELF,TRAFFIC STOP / ENFORCEMENT,DUFF AVE/CARROLL AVE,NA,CIT
3/23/2023 08:24AM,230307375,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/WELCH AVE,NA,INFO
3/23/2023 04:48AM,230307351,E911,MEDICAL ASSIST/AMBULANCE CALL,2210-108 HAMILTON DR,NA,NRSP
3/23/2023 03:58AM,230307347,PHONE,TRESPASS,1118 S DUFF AVE,NA,NOR
