Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/13/2023 12:17PM,230304154,PHONE,MEDICAL ASSIST/AMBULANCE CALL,804 TOP O HOLLOW RD,NA,NRSP
3/13/2023 11:36AM,230304137,PHONE,PARKING ENFORCEMENT/COMPLAINT,1440 SUMMIT AVE,NA,ASC
3/13/2023 11:07AM,230304124,PHONE,THEFT / FRAUD / FORGERY,700-BLK GARNET DR,23000925,RPT
3/13/2023 10:35AM,230304121,PHONE,CIVIL MATTER,1608 TRUMAN DR,NA,INFO
3/13/2023 10:35AM,230304121,PHONE,CIVIL MATTER,1608 TRUMAN DR,NA,INFO
3/13/2023 10:30AM,230304119,PHONE,DISORDERLY CONDUCT,209 S OAK AVE,NA,DUP
3/13/2023 10:17AM,230304114,PHONE,PUBLIC INTOXICATION,4304 MARICOPA DR,NA,UTL
3/13/2023 10:16AM,230304110,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4304 MARICOPA DR,NA,DUP
3/13/2023 09:46AM,230304104,SELF,MOTORIST ASSISTANCE,13TH ST/MARSTON AVE,NA,NOR
3/13/2023 09:10AM,230304100,PHONE,MEDICAL ASSIST/AMBULANCE CALL,309 WESTBROOK LN,NA,NRSP
3/13/2023 08:32AM,230304094,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3305-124 STANGE RD,NA,NRSP
3/13/2023 07:58AM,230304088,PHONE,LAW DEPARTMENT ASSIST,6100-15 W LINCOLN WAY,NA,ASC
3/13/2023 07:43AM,230304086,PHONE,TRESPASS,129 HAYWARD AVE,NA,NOR
3/13/2023 07:26AM,230304084,SELF,TRAFFIC STOP / ENFORCEMENT,MAIN ST/KELLOGG AVE,NA,CIT
3/13/2023 05:45AM,230304075,W911,MEDICAL ASSIST/AMBULANCE CALL,203-1 JEWEL DR,NA,NRSP
3/13/2023 03:24AM,230304058,W911,DISORDERLY CONDUCT,1605 S DAYTON PL,NA,NOR
3/13/2023 03:15AM,230304056,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,600-BLK FREEL DR,23000924,ARR
3/13/2023 03:13AM,230304055,PHONE,GENERAL ALARM BANK / RESIDENTI,3020 S DUFF AVE,NA,BIL
3/13/2023 02:39AM,230304045,E911,MEDICAL ASSIST/AMBULANCE CALL,1417 20TH ST,NA,NRSP
3/13/2023 02:01AM,230304034,SELF,CRIME FREE HOUSING CHECK,450 E 7TH ST,NA,NOR
3/13/2023 01:58AM,230304032,W911,MEDICAL ASSIST/AMBULANCE CALL,3300-110 GEORGE W CARVER AVE,NA,NRSP
3/13/2023 01:52AM,230304028,SELF,MOTOR VEH CRASH / INJURY,2800-BLK DUFF AVE,23000923,RPT
3/13/2023 01:51AM,230304026,W911,MEDICAL ASSIST/AMBULANCE CALL,2109 DUFF AVE,NA,NRSP
3/13/2023 12:46AM,230304012,W911,DISORDERLY CONDUCT,3905-12 TRIPP ST,NA,UTL
3/13/2023 12:46AM,230304012,W911,DISORDERLY CONDUCT,3905-12 TRIPP ST,NA,UTL
3/13/2023 12:28AM,230304011,SELF,GENERAL ASSAULT,703 BURNETT AVE,23000922,RPT
3/13/2023 12:19AM,230304009,SELF,TRAFFIC STOP / ENFORCEMENT,1224 WALTON DR,NA,WAR
3/12/2023 11:48PM,230303999,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,3400 ROSS RD,NA,ASC
3/12/2023 11:09PM,230303989,PHONE,THEFT / FRAUD / FORGERY,301 S 5TH ST,23000920,RPT
3/12/2023 10:28PM,230303979,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1104 N 3RD ST,NA,NRSP
3/12/2023 10:24PM,230303975,PHONE,ANIMAL CALL,3807-6 TRIPP ST,23000921,RPT
3/12/2023 10:24PM,230303975,PHONE,ANIMAL CALL,3807-6 TRIPP ST,23000921,RPT
3/12/2023 10:24PM,230303974,PHONE,SHOTS FIRED,407 S 5TH ST,NA,ASC
3/12/2023 10:18PM,230303970,PHONE,MEDICAL ASSIST/AMBULANCE CALL,614 9TH ST,NA,ASC
3/12/2023 09:50PM,230303959,PHONE,MEDICAL ASSIST/AMBULANCE CALL,811 DELAWARE AVE,NA,NRSP
3/12/2023 09:16PM,230303945,PHONE,CIVIL MATTER,1400-118 S DAYTON PL,NA,ASC
3/12/2023 08:59PM,230303938,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000919,RPT
3/12/2023 08:11PM,230303921,SELF,TRAFFIC STOP / ENFORCEMENT,GRAND AVE/6TH ST,NA,WAR
3/12/2023 07:44PM,230303913,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,126-201 WELCH AVE,23000918,RPT
3/12/2023 06:52PM,230303883,PHONE,DISORDERLY CONDUCT,3426-150 ORION DR,NA,NOR
3/12/2023 05:28PM,230303876,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,305 AIRPORT RD,NA,NOR
3/12/2023 04:44PM,230303873,PHONE,HIT & RUN PROPERTY DAMAGE,4912 MORTENSEN RD,23000917,RPT
3/12/2023 03:46PM,230303869,PHONE,MEDICAL ASSIST/AMBULANCE CALL,528-102 BILLY SUNDAY RD,NA,NRSP
3/12/2023 03:00PM,230303862,PHONE,CIVIL MATTER,3715 COLUMBINE CIR,NA,CBC
3/12/2023 02:51PM,230303861,PHONE,DISORDERLY CONDUCT,116 S MAPLE AVE,NA,UTL
3/12/2023 01:39PM,230303845,RADIO,RECKLESS DRIVER,105 MM INTERSTATE 35 N,NA,UTL
3/12/2023 11:43AM,230303834,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3115-100 ROY KEY AVE,NA,NRSP
3/12/2023 11:28AM,230303832,PHONE,GENERAL ALARM BANK / RESIDENTI,2801-1115 GRAND AVE,NA,BIL
3/12/2023 11:26AM,230303830,W911,MEDICAL ASSIST/AMBULANCE CALL,811 CLARK AVE,NA,NRSP
3/12/2023 11:06AM,230303827,SELF,OUTREACH,2801 GRAND AVE,NA,NOR
3/12/2023 09:47AM,230303815,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2420-104 LINCOLN WAY,NA,NOR
3/12/2023 09:42AM,230303814,PHONE,GENERAL ASSAULT,126-206 BEEDLE DR,23000915,RPT
3/12/2023 09:33AM,230303811,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2418 KENT AVE,NA,NRSP
3/12/2023 09:22AM,230303806,W911,MEDICAL ASSIST/AMBULANCE CALL,1311-3 NORTH DAKOTA AVE,NA,NRSP
3/12/2023 08:54AM,230303799,W911,MEDICAL ASSIST/AMBULANCE CALL,1521-304 S GRAND AVE,NA,NRSP
3/12/2023 08:32AM,230303796,PHONE,CIVIL MATTER,4500-BLK HEMINGWAY DR,NA,INFO
3/12/2023 08:18AM,230303794,W911,THEFT / FRAUD / FORGERY,225 S KELLOGG AVE,NA,NOR
3/12/2023 07:42AM,230303790,W911,MEDICAL ASSIST/AMBULANCE CALL,177 CARDINAL RD,NA,NRSP
3/12/2023 03:34AM,230303769,PHONE,TRESPASS,2801 E 13TH ST,NA,ASC
3/12/2023 01:54AM,230303766,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/UNIVERSITY BLVD,NA,WAR
3/12/2023 01:53AM,230303765,SELF,TRAFFIC STOP / ENFORCEMENT,MORTENSEN PKWY/UNIVERSITY BLVD,NA,WAR
3/12/2023 01:46AM,230303763,PHONE,GENERAL ALARM BANK / RESIDENTI,710 S DUFF AVE,NA,BIL
3/12/2023 01:36AM,230303759,PHONE,OPERATING WHILE INTOXICATED,3111 S DUFF AVE,23000914,ARR
3/12/2023 01:14AM,230303755,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/WASHINGTON AVE,NA,WAR
3/12/2023 01:08AM,230303753,SELF,TRAFFIC STOP / ENFORCEMENT,JACK TRICE WAY/BEACH AVE,NA,WAR
3/12/2023 12:55AM,230303752,SELF,LAW DEPARTMENT ASSIST,LINCOLN WAY/S RIVERSIDE DR,NA,ASC
3/12/2023 12:43AM,230303747,W911,MEDICAL ASSIST/AMBULANCE CALL,4536-3 TWAIN CIR,NA,ASC
3/12/2023 12:00AM,230303736,SELF,POSSESSION UNDERAGE,206 WELCH AVE,23000913,RPT
3/11/2023 11:55PM,230303734,PHONE,DISTURBANCE & NOISE PARTY,1102 SCOTT AVE,NA,WAR
3/11/2023 10:44PM,230303712,PHONE,JUVENILE TROUBLE,3212 SUMAC CIR,NA,ASC
3/11/2023 09:56PM,230303697,PHONE,SHOTS FIRED,3316 DARTMOOR LN,NA,ASC
3/11/2023 09:43PM,230303691,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1501 MAXWELL AVE,NA,NRSP
3/11/2023 08:38PM,230303668,PHONE,MEDICAL ASSIST/AMBULANCE CALL,229-110 S DUFF AVE,NA,NRSP
3/11/2023 07:41PM,230303658,PHONE,HIT & RUN PROPERTY DAMAGE,100-BLK SUMNER AVE,23000912,RPT
3/11/2023 07:13PM,230303657,PHONE,JUVENILE TROUBLE,1111 DUFF AVE,NA,ASC
3/11/2023 06:52PM,230303651,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/KELLOGG AVE,23000911,RPT
3/11/2023 06:36PM,230303645,PHONE,ANIMAL CALL,100-BLK S FRANKLIN AVE,NA,UTL
3/11/2023 05:41PM,230303640,PHONE,FIGHT IN PROGRESS,703-101 S DUFF AVE,NA,NAT
3/11/2023 05:07PM,230303631,PHONE,VEHICLE IN DITCH,113 MM INTERSTATE 35 N,NA,INFO
3/11/2023 05:02PM,230303627,PHONE,MOTORIST ASSISTANCE,146 MM US HIGHWAY 30 W,NA,INFO
3/11/2023 03:56PM,230303615,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,129 S OAK AVE,NA,NOR
3/11/2023 03:52PM,230303613,PHONE,EQUIPMENT/SIGN MALFUNCTION,S GRAND AVE/S 4TH ST,NA,NOR
3/11/2023 03:51PM,230303611,PHONE,RECKLESS DRIVER,400-BLK E 20TH ST,NA,UTL
3/11/2023 03:41PM,230303607,PHONE,PARKING ENFORCEMENT/COMPLAINT,3112 ELLIS ST,NA,INFO
3/11/2023 03:39PM,230303602,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1400-BLK S GRAND AVE,23000910,RPT
3/11/2023 03:38PM,230303600,PHONE,MOTORIST ASSISTANCE,US HIGHWAY 30/S DUFF AVE,NA,UTL
3/11/2023 03:26PM,230303596,PHONE,FIRE STRUCTURE,916 CLARK AVE,NA,ASC
3/11/2023 03:21PM,230303593,PHONE,MOTORIST ASSISTANCE,INTERSTATE 35/US HIGHWAY 30,NA,ASC
3/11/2023 03:11PM,230303589,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/NORTH DAKOTA AVE,23000907,RPT
3/11/2023 03:06PM,230303586,PHONE,FIGHT IN PROGRESS,703 BURNETT AVE,23000908,JUV
3/11/2023 03:01PM,230303584,PHONE,MOTOR VEH CRASH/PROP DAMAGE,GEORGE W CARVER AVE/ASPEN RD,23000909,RPT
3/11/2023 02:52PM,230303583,PHONE,CIVIL MATTER,515 CLARK AVE,NA,NOR
3/11/2023 02:42PM,230303578,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/DOTSON DR,NA,ASC
3/11/2023 02:37PM,230303575,PHONE,CIVIL MATTER,1316-7 S DUFF AVE,NA,NOR
3/11/2023 02:34PM,230303574,PHONE,EQUIPMENT/SIGN MALFUNCTION,STATE AVE/TRIPP ST,NA,INFO
3/11/2023 02:33PM,230303573,PHONE,MOTOR VEH CRASH/PROP DAMAGE,600-BLK S 17TH ST,23000906,RPT
3/11/2023 02:27PM,230303572,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LYNN AVE/LINCOLN WAY,23000905,RPT
3/11/2023 01:59PM,230303558,PHONE,MOTOR VEH CRASH/PROP DAMAGE,24TH ST/NORTHWESTERN AVE,23000904,RPT
3/11/2023 01:57PM,230303555,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2418 KENT AVE,NA,NRSP
3/11/2023 01:48PM,230303551,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,227-502 CRYSTAL ST,NA,ASC
3/11/2023 01:06PM,230303545,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1315-315 COCONINO RD,NA,NRSP
3/11/2023 12:33PM,230303537,PHONE,SEVERE WEATHER CONDITIONS,515 CLARK AVE,NA,INFO
3/11/2023 12:20PM,230303534,PHONE,RECKLESS DRIVER,111 MM INTERSTATE 35 N,NA,INFO
3/11/2023 12:02PM,230303531,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325-200 COCONINO RD,NA,NRSP
3/11/2023 11:49AM,230303528,PHONE,RECKLESS DRIVER,US HIGHWAY 30/S DUFF AVE,NA,ASC
3/11/2023 11:41AM,230303524,SELF,MOTORIST ASSISTANCE,148 MM US HIGHWAY 30 E,NA,ASC
3/11/2023 11:30AM,230303521,PHONE,OPERATING WHILE INTOXICATED,4510-102 MORTENSEN RD,NA,UTL
3/11/2023 11:20AM,230303517,PHONE,OPEN DOOR,4518-109 MORTENSEN RD,NA,NAT
3/11/2023 07:57AM,230303487,PHONE,HARASSMENT,428 LINCOLN WAY,23000902,RPT
3/11/2023 07:40AM,230303485,SELF,TRAFFIC STOP / ENFORCEMENT,6TH ST/GRAND AVE,NA,WAR
3/11/2023 04:05AM,230303470,W911,SUSPICIOUS PERSON/VEH/ACTIVITY,919 S 16TH ST,NA,NOR
3/11/2023 03:57AM,230303468,W911,MEDICAL ASSIST/AMBULANCE CALL,3827 BRICKMAN AVE,NA,NRSP
3/11/2023 03:14AM,230303462,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,927 BROOKRIDGE AVE,NA,UTL
3/11/2023 03:14AM,230303462,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,927 BROOKRIDGE AVE,NA,UTL
3/11/2023 02:50AM,230303459,W911,DISORDERLY CONDUCT,3319-107 STORY ST,23000901,RPT
3/11/2023 02:47AM,230303458,PHONE,VEHICLE IN DITCH,US HIGHWAY 30/S DUFF AVE,NA,NOR
3/11/2023 02:15AM,230303453,SELF,PUBLIC INTOXICATION,205 MAIN ST,NA,DUP
3/11/2023 02:11AM,230303449,PHONE,PUBLIC INTOXICATION,205 MAIN ST,23000900,ARR
3/11/2023 02:08AM,230303447,W911,DISORDERLY CONDUCT,DOUGLAS AVE/5TH ST,NA,NOR
3/11/2023 01:56AM,230303443,W911,MEDICAL ASSIST/AMBULANCE CALL,2310-201 NORTHCREST PKWY,NA,NRSP
3/11/2023 01:55AM,230303440,SELF,LAW DEPARTMENT ASSIST,216 N HAZEL AVE,NA,UTL
3/11/2023 01:40AM,230303434,W911,MEDICAL ASSIST/AMBULANCE CALL,227 S 5TH ST,NA,NRSP
3/11/2023 01:32AM,230303431,PHONE,PRIVATE TOW,1206 S 4TH ST,NA,PTOW
3/11/2023 01:32AM,230303430,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
3/11/2023 12:53AM,230303418,PHONE,LAW DEPARTMENT ASSIST,134 MAIN ST,NA,UTL
3/11/2023 12:50AM,230303417,PHONE,DISTURBANCE & NOISE PARTY,416 BILLY SUNDAY RD,NA,WAR
3/11/2023 12:49AM,230303416,SELF,TRAFFIC STOP / ENFORCEMENT,DES MOINES AVE/E 2ND ST,23000899,ARR
3/11/2023 12:05AM,230303403,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/KELLOGG AVE,NA,CIT
3/11/2023 12:00AM,230303401,PHONE,DISORDERLY CONDUCT,4710-301 MORTENSEN RD,23000898,ARR
3/10/2023 11:42PM,230303398,W911,DISORDERLY CONDUCT,4731 TORONTO ST,NA,UTL
3/10/2023 11:02PM,230303384,PHONE,DISTURBANCE & NOISE PARTY,606-104 S 17TH ST,NA,UTL
3/10/2023 11:02PM,230303384,PHONE,DISTURBANCE & NOISE PARTY,606-104 S 17TH ST,NA,UTL
3/10/2023 10:55PM,230303381,PHONE,THEFT / FRAUD / FORGERY,519 S DUFF AVE,NA,CBC
3/10/2023 10:36PM,230303371,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,LINCOLN WAY/S RUSSELL AVE,NA,NOR
3/10/2023 10:36PM,230303371,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,LINCOLN WAY/S RUSSELL AVE,NA,NOR
3/10/2023 09:45PM,230303348,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,NOR
3/10/2023 09:03PM,230303332,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,405 E 6TH ST,NA,ASC
3/10/2023 07:46PM,230303314,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2210-118 HAMILTON DR,NA,NRSP
3/10/2023 07:42PM,230303312,PHONE,VEHICLE UNLOCK,226 S 3RD ST,NA,ASC
3/10/2023 07:40PM,230303309,PHONE,CIVIL MATTER,515 CLARK AVE,NA,INFO
3/10/2023 07:09PM,230303302,PHONE,HARASSMENT,4606-8 ONTARIO ST,23000897,RPT
3/10/2023 07:06PM,230303301,PHONE,DISORDERLY CONDUCT,1115 N 2ND ST,23000895,RPT
3/10/2023 06:56PM,230303298,SELF,TRAFFIC STOP / ENFORCEMENT,3621 LINCOLN WAY,NA,WAR
3/10/2023 06:45PM,230303293,PHONE,RECKLESS DRIVER,1500-BLK DELAWARE AVE,NA,UTL
3/10/2023 06:11PM,230303290,PHONE,HARASSMENT,712 BURNETT AVE,NA,NOR
3/10/2023 05:03PM,230303277,PHONE,RECKLESS DRIVER,13TH ST/DUFF AVE,NA,UTL
3/10/2023 04:59PM,230303276,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S DUFF AVE/US HIGHWAY 30,23000893,RPT
3/10/2023 04:50PM,230303272,PHONE,HARASSMENT,421-315 STONEHAVEN DR,NA,NOR
3/10/2023 04:45PM,230303270,PHONE,MOTORIST ASSISTANCE,146 MM US HIGHWAY 30 E,NA,NOR
3/10/2023 04:20PM,230303256,PHONE,MOTOR VEH CRASH / INJURY,UNIVERSITY BLVD/US HIGHWAY 30 RAMP,23000892,RPT
3/10/2023 04:17PM,230303254,SELF,TRAFFIC STOP / ENFORCEMENT,HAYWARD AVE/LINCOLN WAY,NA,CIT
3/10/2023 04:14PM,230303253,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,123 MAIN ST,NA,UTL
3/10/2023 03:46PM,230303246,SELF,TRAFFIC STOP / ENFORCEMENT,16TH ST/GRAND AVE,NA,WAR
3/10/2023 03:38PM,230303244,PHONE,THEFT / FRAUD / FORGERY,515 CLARK AVE,23000891,RPT
3/10/2023 03:32PM,230303238,SELF,TRAFFIC STOP / ENFORCEMENT,MAIN ST/DUFF AVE,23000889,RPT
3/10/2023 03:25PM,230303235,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2709 LINCOLN WAY,NA,NAT
3/10/2023 03:19PM,230303232,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,200-BLK S SHELDON AVE,NA,DUP
3/10/2023 03:12PM,230303229,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000890,RPT
3/10/2023 03:01PM,230303227,PHONE,THEFT / FRAUD / FORGERY,3105 GRAND AVE,NA,ASC
3/10/2023 02:49PM,230303225,E911,MEDICAL ASSIST/AMBULANCE CALL,1215 DUFF AVE,NA,NRSP
3/10/2023 02:03PM,230303213,PHONE,PRIVATE TOW,2402 LINCOLN WAY,NA,PTOW
3/10/2023 02:00PM,230303212,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/INDIANA AVE,NA,CIT
3/10/2023 01:54PM,230303211,PHONE,ROBBERY IN PROGRESS,405 MAIN ST,NA,ACC
3/10/2023 01:54PM,230303210,PHONE,ROBBERY IN PROGRESS,405 MAIN ST,NA,NOR
3/10/2023 01:45PM,230303206,W911,MEDICAL ASSIST/AMBULANCE CALL,177 CARDINAL RD,NA,NRSP
3/10/2023 01:42PM,230303203,SELF,TRAFFIC STOP / ENFORCEMENT,NORTH DAKOTA AVE/TORONTO ST,NA,CIT
3/10/2023 01:36PM,230303199,PHONE,ELEVATOR ASSIST,1810 SE 16TH ST,NA,NRSP
3/10/2023 01:33PM,230303197,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2800 E 13TH ST,NA,NRSP
3/10/2023 01:12PM,230303190,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325 COCONINO RD,NA,NRSP
3/10/2023 12:45PM,230303180,SELF,TRAFFIC STOP / ENFORCEMENT,1200-BLK HARDING AVE,NA,WAR
3/10/2023 12:43PM,230303177,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1412 KELLOGG AVE,NA,CBC
3/10/2023 12:42PM,230303175,W911,MOTOR VEH CRASH/PROP DAMAGE,S DUFF AVE/SE 16TH ST,23000887,RPT
3/10/2023 12:21PM,230303170,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,4301 LINCOLN SWING,NA,NOR
3/10/2023 12:05PM,230303169,SELF,TRAFFIC STOP / ENFORCEMENT,IOWA AVE/ONTARIO ST,NA,CIT
3/10/2023 12:03PM,230303168,SELF,TRESPASS,1311-2 NORTH DAKOTA AVE,NA,NOR
3/10/2023 12:00PM,230303166,WALK,THEFT / FRAUD / FORGERY,2703 PIERCE AVE,23000886,RPT
3/10/2023 11:46AM,230303161,W911,MEDICAL ASSIST/AMBULANCE CALL,3134 KINGMAN RD,NA,NRSP
3/10/2023 11:44AM,230303159,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/ALBERTA AVE,NA,WAR
3/10/2023 10:55AM,230303142,PHONE,THEFT / FRAUD / FORGERY,3105 GRAND AVE,23000885,RPT
3/10/2023 10:41AM,230303137,SELF,SCAM,307 S HAZEL AVE,23000888,RPT
3/10/2023 10:01AM,230303126,W911,GENERAL ALARM BANK / RESIDENTI,3725 STANGE RD,NA,BIL
3/10/2023 09:42AM,230303122,W911,DISORDERLY CONDUCT,1214 NORTHWESTERN AVE,NA,NOR
3/10/2023 07:59AM,230303107,PHONE,THEFT / FRAUD / FORGERY,1401 EDGEWATER CT,23000884,RPT
3/10/2023 07:49AM,230303106,PHONE,PARKING ENFORCEMENT/COMPLAINT,2800-BLK GREENSBORO DR,NA,ASC
3/10/2023 07:24AM,230303104,PHONE,EQUIPMENT/SIGN MALFUNCTION,1314 CLARK AVE,NA,ASC
3/10/2023 06:40AM,230303094,SELF,TRAFFIC STOP / ENFORCEMENT,S DUFF AVE/CHESTNUT ST,NA,WAR
3/10/2023 06:30AM,230303090,W911,MEDICAL ASSIST/AMBULANCE CALL,133-4 BEEDLE DR,NA,NRSP
