Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/14/2023 06:39AM,230304435,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/STANTON AVE,NA,CIT
3/14/2023 05:59AM,230304431,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/MARSHALL AVE,NA,WAR
3/14/2023 03:15AM,230304407,SELF,LAW DEPARTMENT ASSIST,400-BLK MAIN ST,NA,NAT
3/14/2023 02:32AM,230304398,SELF,CITIZEN CONTACT,515 CLARK AVE,NA,ASC
3/14/2023 02:13AM,230304396,PHONE,GENERAL ALARM BANK / RESIDENTI,108 S 5TH ST,NA,BIL
3/14/2023 02:08AM,230304395,SELF,LAW DEPARTMENT ASSIST,450 E 7TH ST,NA,NOR
3/14/2023 01:37AM,230304384,WALK,SCAM,4700-303 MORTENSEN RD,23000931,RPT
3/14/2023 01:14AM,230304381,PHONE,DISTURBANCE & NOISE PARTY,119-511 STANTON AVE,NA,NOR
3/13/2023 11:47PM,230304356,SELF,TRAFFIC STOP / ENFORCEMENT,DUFF AVE/LINCOLN WAY,NA,WAR
3/13/2023 11:44PM,230304354,SELF,LAW DEPARTMENT ASSIST,129-201 WELCH AVE,NA,NOR
3/13/2023 11:25PM,230304350,PHONE,DISORDERLY CONDUCT,1214 NORTHWESTERN AVE,NA,NOR
3/13/2023 10:32PM,230304342,W911,RECKLESS DRIVER,S DUFF AVE/S 16TH ST,NA,UTL
3/13/2023 10:24PM,230304340,PHONE,PARKING ENFORCEMENT/COMPLAINT,500-BLK NORTHWESTERN AVE,NA,NOR
3/13/2023 08:54PM,230304318,PHONE,OPEN DOOR,515 CLARK AVE,NA,NOR
3/13/2023 08:49PM,230304315,PHONE,THEFT / FRAUD / FORGERY,3321 PERIDOT AVE,23000930,RPT
3/13/2023 08:47PM,230304313,SELF,TRAFFIC STOP / ENFORCEMENT,STANGE RD/24TH ST,NA,CIT
3/13/2023 08:11PM,230304300,PHONE,THEFT / FRAUD / FORGERY,119 STANTON AVE,23000929,RPT
3/13/2023 07:40PM,230304294,W911,FIGHT IN PROGRESS,413 TEAGARDEN DR,NA,NOR
3/13/2023 07:27PM,230304292,E911,MEDICAL ASSIST/AMBULANCE CALL,3440-110 GRAND AVE,NA,NRSP
3/13/2023 06:47PM,230304286,W911,MEDICAL ASSIST/AMBULANCE CALL,700-201 SOUTH DAKOTA AVE,NA,NRSP
3/13/2023 05:45PM,230304267,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/S DAYTON AVE,NA,WAR
3/13/2023 05:33PM,230304262,W911,DISORDERLY CONDUCT,3426-120 ORION DR,NA,ASC
3/13/2023 05:07PM,230304251,PHONE,PARKING ENFORCEMENT/COMPLAINT,600-BLK CLARK AVE,NA,INFO
3/13/2023 05:06PM,230304249,PHONE,PUBLIC SMOKING COMPLAINT,811 E LINCOLN WAY,NA,INFO
3/13/2023 04:54PM,230304242,PHONE,SCAM,921-103 9TH ST,NA,ASC
3/13/2023 04:46PM,230304236,PHONE,MEDICAL ASSIST/AMBULANCE CALL,207-7 STANTON AVE,NA,NRSP
3/13/2023 04:44PM,230304234,PHONE,THEFT / FRAUD / FORGERY,515 CLARK AVE,NA,ASC
3/13/2023 04:40PM,230304233,PHONE,SCAM,119-204 CRYSTAL ST,23000928,RPT
3/13/2023 04:35PM,230304231,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1404 S DUFF AVE,NA,INFO
3/13/2023 04:26PM,230304226,PHONE,ANIMAL CALL,2714 VALLEY VIEW CIR,NA,NOR
3/13/2023 03:32PM,230304218,W911,MOTOR VEH CRASH/PROP DAMAGE,600-BLK LINCOLN WAY,23000927,RPT
3/13/2023 03:21PM,230304216,PHONE,HARASSMENT,422-5 STONEHAVEN DR,NA,NOR
3/13/2023 02:35PM,230304203,PHONE,DISORDERLY CONDUCT,204 BEEDLE DR,23000926,RPT
3/13/2023 02:24PM,230304201,PHONE,THEFT / FRAUD / FORGERY,815-101 BURNETT AVE,NA,NOR
3/13/2023 02:01PM,230304193,SELF,TRESPASS,129 HAYWARD AVE,NA,ASC
3/13/2023 01:36PM,230304184,SELF,TRAFFIC STOP / ENFORCEMENT,NORTH DAKOTA AVE/LINCOLN WAY,NA,CIT
3/13/2023 12:31PM,230304159,PHONE,LAW DEPARTMENT ASSIST,4830-120 MORTENSEN RD,NA,NOR
3/13/2023 12:17PM,230304154,PHONE,MEDICAL ASSIST/AMBULANCE CALL,804 TOP O HOLLOW RD,NA,NRSP
3/13/2023 11:36AM,230304137,PHONE,PARKING ENFORCEMENT/COMPLAINT,1440 SUMMIT AVE,NA,ASC
3/13/2023 11:07AM,230304124,PHONE,THEFT / FRAUD / FORGERY,700-BLK GARNET DR,23000925,RPT
3/13/2023 10:35AM,230304121,PHONE,CIVIL MATTER,1608 TRUMAN DR,NA,INFO
3/13/2023 10:35AM,230304121,PHONE,CIVIL MATTER,1608 TRUMAN DR,NA,INFO
3/13/2023 10:30AM,230304119,PHONE,DISORDERLY CONDUCT,209 S OAK AVE,NA,DUP
3/13/2023 10:17AM,230304114,PHONE,PUBLIC INTOXICATION,4304 MARICOPA DR,NA,UTL
3/13/2023 10:16AM,230304110,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4304 MARICOPA DR,NA,DUP
3/13/2023 09:46AM,230304104,SELF,MOTORIST ASSISTANCE,13TH ST/MARSTON AVE,NA,NOR
3/13/2023 09:10AM,230304100,PHONE,MEDICAL ASSIST/AMBULANCE CALL,309 WESTBROOK LN,NA,NRSP
3/13/2023 08:32AM,230304094,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3305-124 STANGE RD,NA,NRSP
3/13/2023 07:58AM,230304088,PHONE,LAW DEPARTMENT ASSIST,6100-15 W LINCOLN WAY,NA,ASC
3/13/2023 07:43AM,230304086,PHONE,TRESPASS,129 HAYWARD AVE,NA,NOR
3/13/2023 07:26AM,230304084,SELF,TRAFFIC STOP / ENFORCEMENT,MAIN ST/KELLOGG AVE,NA,CIT
3/13/2023 05:45AM,230304075,W911,MEDICAL ASSIST/AMBULANCE CALL,203-1 JEWEL DR,NA,NRSP
3/13/2023 03:24AM,230304058,W911,DISORDERLY CONDUCT,1605 S DAYTON PL,NA,NOR
3/13/2023 03:15AM,230304056,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,600-BLK FREEL DR,23000924,ARR
3/13/2023 03:13AM,230304055,PHONE,GENERAL ALARM BANK / RESIDENTI,3020 S DUFF AVE,NA,BIL
3/13/2023 02:39AM,230304045,E911,MEDICAL ASSIST/AMBULANCE CALL,1417 20TH ST,NA,NRSP
3/13/2023 02:01AM,230304034,SELF,CRIME FREE HOUSING CHECK,450 E 7TH ST,NA,NOR
3/13/2023 01:58AM,230304032,W911,MEDICAL ASSIST/AMBULANCE CALL,3300-110 GEORGE W CARVER AVE,NA,NRSP
3/13/2023 01:52AM,230304028,SELF,MOTOR VEH CRASH / INJURY,2800-BLK DUFF AVE,23000923,RPT
3/13/2023 01:51AM,230304026,W911,MEDICAL ASSIST/AMBULANCE CALL,2109 DUFF AVE,NA,NRSP
3/13/2023 12:46AM,230304012,W911,DISORDERLY CONDUCT,3905-12 TRIPP ST,NA,UTL
3/13/2023 12:46AM,230304012,W911,DISORDERLY CONDUCT,3905-12 TRIPP ST,NA,UTL
3/13/2023 12:28AM,230304011,SELF,GENERAL ASSAULT,703 BURNETT AVE,23000922,RPT
3/13/2023 12:19AM,230304009,SELF,TRAFFIC STOP / ENFORCEMENT,1224 WALTON DR,NA,WAR
3/12/2023 11:48PM,230303999,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,3400 ROSS RD,NA,ASC
3/12/2023 11:09PM,230303989,PHONE,THEFT / FRAUD / FORGERY,301 S 5TH ST,23000920,RPT
3/12/2023 10:28PM,230303979,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1104 N 3RD ST,NA,NRSP
3/12/2023 10:24PM,230303975,PHONE,ANIMAL CALL,3807-6 TRIPP ST,23000921,RPT
3/12/2023 10:24PM,230303974,PHONE,SHOTS FIRED,407 S 5TH ST,NA,ASC
3/12/2023 10:18PM,230303970,PHONE,MEDICAL ASSIST/AMBULANCE CALL,614 9TH ST,NA,ASC
3/12/2023 09:50PM,230303959,PHONE,MEDICAL ASSIST/AMBULANCE CALL,811 DELAWARE AVE,NA,NRSP
3/12/2023 09:16PM,230303945,PHONE,CIVIL MATTER,1400-118 S DAYTON PL,NA,ASC
3/12/2023 08:59PM,230303938,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000919,RPT
3/12/2023 08:11PM,230303921,SELF,TRAFFIC STOP / ENFORCEMENT,GRAND AVE/6TH ST,NA,WAR
3/12/2023 07:44PM,230303913,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,126-201 WELCH AVE,23000918,RPT
3/12/2023 06:52PM,230303883,PHONE,DISORDERLY CONDUCT,3426-150 ORION DR,NA,NOR
3/12/2023 05:28PM,230303876,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,305 AIRPORT RD,NA,NOR
3/12/2023 04:44PM,230303873,PHONE,HIT & RUN PROPERTY DAMAGE,4912 MORTENSEN RD,23000917,RPT
3/12/2023 03:46PM,230303869,PHONE,MEDICAL ASSIST/AMBULANCE CALL,528-102 BILLY SUNDAY RD,NA,NRSP
3/12/2023 03:00PM,230303862,PHONE,CIVIL MATTER,3715 COLUMBINE CIR,NA,CBC
3/12/2023 02:51PM,230303861,PHONE,DISORDERLY CONDUCT,116 S MAPLE AVE,NA,UTL
3/12/2023 01:39PM,230303845,RADIO,RECKLESS DRIVER,105 MM INTERSTATE 35 N,NA,UTL
3/12/2023 11:43AM,230303834,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3115-100 ROY KEY AVE,NA,NRSP
3/12/2023 11:28AM,230303832,PHONE,GENERAL ALARM BANK / RESIDENTI,2801-1115 GRAND AVE,NA,BIL
3/12/2023 11:26AM,230303830,W911,MEDICAL ASSIST/AMBULANCE CALL,811 CLARK AVE,NA,NRSP
3/12/2023 11:06AM,230303827,SELF,OUTREACH,2801 GRAND AVE,NA,NOR
3/12/2023 09:47AM,230303815,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2420-104 LINCOLN WAY,NA,NOR
3/12/2023 09:42AM,230303814,PHONE,GENERAL ASSAULT,126-206 BEEDLE DR,23000915,RPT
3/12/2023 09:33AM,230303811,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2418 KENT AVE,NA,NRSP
3/12/2023 09:22AM,230303806,W911,MEDICAL ASSIST/AMBULANCE CALL,1311-3 NORTH DAKOTA AVE,NA,NRSP
3/12/2023 08:54AM,230303799,W911,MEDICAL ASSIST/AMBULANCE CALL,1521-304 S GRAND AVE,NA,NRSP
3/12/2023 08:32AM,230303796,PHONE,CIVIL MATTER,4500-BLK HEMINGWAY DR,NA,INFO
3/12/2023 08:18AM,230303794,W911,THEFT / FRAUD / FORGERY,225 S KELLOGG AVE,NA,NOR
3/12/2023 07:42AM,230303790,W911,MEDICAL ASSIST/AMBULANCE CALL,177 CARDINAL RD,NA,NRSP
