Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/9/2023 07:49PM,230302983,PHONE,911 HANG UP / INCOMPLETE CALL,1018 LINCOLN WAY,NA,INFO
3/9/2023 07:39PM,230302981,PHONE,MOTOR VEH CRASH/PROP DAMAGE,500 BELL AVE,NA,NOR
3/9/2023 07:08PM,230302978,PHONE,GENERAL ALARM BANK / RESIDENTI,507 S DUFF AVE,NA,BIL
3/9/2023 06:59PM,230302977,PHONE,HIT & RUN PROPERTY DAMAGE,4200 MARICOPA DR,NA,NOR
3/9/2023 06:57PM,230302975,PHONE,RECKLESS DRIVER,4800-BLK CLEMENS BLVD,NA,UTL
3/9/2023 06:17PM,230302967,PHONE,THEFT / FRAUD / FORGERY,225 S KELLOGG AVE,23000878,RPT
3/9/2023 05:17PM,230302955,W911,MOTOR VEH CRASH/PROP DAMAGE,S GRAND AVE/S 4TH ST,23000877,RPT
3/9/2023 05:12PM,230302954,SELF,MOTORIST ASSISTANCE,S 16TH ST/CHRISTENSEN DR,NA,ASC
3/9/2023 04:31PM,230302948,PHONE,HARASSMENT,2101-204 OAKWOOD RD,NA,NAT
3/9/2023 04:13PM,230302945,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1305 CURTISS AVE,NA,NOR
3/9/2023 03:35PM,230302940,PHONE,THEFT / FRAUD / FORGERY,1216 RIDGEWOOD AVE,23000876,RPT
3/9/2023 03:28PM,230302939,PHONE,PARKING ENFORCEMENT/COMPLAINT,1000-BLK JARRETT CIR,NA,INFO
3/9/2023 02:32PM,230302934,PHONE,MOTOR VEH CRASH/PROP DAMAGE,640 S 4TH ST,NA,GIE
3/9/2023 02:03PM,230302927,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,ASC
3/9/2023 01:39PM,230302922,SELF,THEFT / FRAUD / FORGERY,120 AIRPORT RD,23000875,RPT
3/9/2023 01:26PM,230302918,SELF,THEFT / FRAUD / FORGERY,120 AIRPORT RD,23000874,RPT
3/9/2023 12:06PM,230302891,PHONE,PRIVATE TOW,225 HYLAND AVE,NA,PTOW
3/9/2023 11:31AM,230302884,PHONE,SCAM,307 S HAZEL AVE,NA,NOR
3/9/2023 11:15AM,230302880,PHONE,OUTREACH,820 MILLER AVE,NA,ASC
3/9/2023 11:12AM,230302879,PHONE,CITIZEN CONTACT,DUFF AVE/24TH ST,NA,ASC
3/9/2023 10:16AM,230302870,WALK,CIVIL MATTER,104 COLORADO AVE,NA,NOR
3/9/2023 10:08AM,230302866,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,334 24TH ST,NA,NOR
3/9/2023 09:58AM,230302865,E911,MOTOR VEH CRASH/PROP DAMAGE,BEACH AVE/SUNSET DR,NA,ASC
3/9/2023 09:56AM,230302863,PHONE,MOTOR VEH CRASH / INJURY,ASH AVE/LINCOLN WAY,23000872,RPT
3/9/2023 09:55AM,230302862,E911,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/UNIVERSITY BLVD,NA,CBC
3/9/2023 09:51AM,230302858,PHONE,BURGLARY TO MOTOR VEHICLE,4415 LINCOLN WAY,23000873,RPT
3/9/2023 09:48AM,230302857,PHONE,SHOTS FIRED,2809 S RIVERSIDE DR,NA,UTL
3/9/2023 09:48AM,230302857,PHONE,SHOTS FIRED,2809 S RIVERSIDE DR,NA,UTL
3/9/2023 09:48AM,230302856,SELF,VEHICLE IN DITCH,ASH AVE/ASHMORE DR,NA,NOR
3/9/2023 09:46AM,230302855,PHONE,EQUIPMENT/SIGN MALFUNCTION,US HIGHWAY 30/S DUFF AVE,NA,NOR
3/9/2023 09:42AM,230302854,SELF,VEHICLE IN DITCH,2200-BLK MORTENSEN PKWY,NA,ASC
3/9/2023 09:38AM,230302852,PHONE,GENERAL ALARM BANK / RESIDENTI,3612 STANGE RD,NA,BIL
3/9/2023 09:32AM,230302848,SELF,VEHICLE IN DITCH,SEAGRAVE BLVD/MORTENSEN RD,NA,ASC
3/9/2023 09:26AM,230302847,PHONE,MOTORIST ASSISTANCE,INTERSTATE 35/E 13TH ST,NA,NOR
3/9/2023 09:23AM,230302846,E911,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/UNIVERSITY BLVD,23000871,RPT
3/9/2023 09:06AM,230302841,PHONE,JUVENILE TROUBLE,820 MILLER AVE,NA,UTL
3/9/2023 09:02AM,230302837,PHONE,FIRE STRUCTURE,4112 LINCOLN SWING,NA,NOR
3/9/2023 08:53AM,230302832,E911,MEDICAL ASSIST/AMBULANCE CALL,1009 GRAND AVE,NA,NRSP
3/9/2023 08:42AM,230302822,SELF,VEHICLE IN DITCH,1400-BLK UNIVERSITY BLVD,NA,ASC
3/9/2023 08:32AM,230302820,E911,MOTOR VEH CRASH/PROP DAMAGE,BURNETT AVE/16TH ST,23000870,RPT
3/9/2023 08:28AM,230302819,E911,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/ASH AVE,NA,NOR
3/9/2023 08:26AM,230302818,PHONE,ANIMAL CALL,105 TANGERINE LN,NA,TOT
3/9/2023 08:14AM,230302813,SELF,TRAFFIC HAZARD,13TH ST/HYLAND AVE,NA,ASC
3/9/2023 08:11AM,230302810,PHONE,MOTOR VEH CRASH/PROP DAMAGE,3710 HYDE AVE,NA,CBC
3/9/2023 08:10AM,230302809,PHONE,OUTREACH,1801 RIDGEWOOD AVE,NA,ASC
3/9/2023 08:10AM,230302808,PHONE,OUTREACH,4316 ONTARIO ST,NA,INFO
3/9/2023 08:05AM,230302805,PHONE,MOTOR VEH CRASH/PROP DAMAGE,UNIVERSITY BLVD/MORTENSEN PKWY,23000869,RPT
3/9/2023 08:00AM,230302803,PHONE,CIVIL MATTER,SOUTH DAKOTA AVE/MORTENSEN RD,NA,NOR
3/9/2023 08:00AM,230302802,E911,MOTOR VEH CRASH/PROP DAMAGE,E 13TH ST/DAYTON AVE,23000867,RPT
3/9/2023 07:58AM,230302801,E911,911 HANG UP / INCOMPLETE CALL,4316 ONTARIO ST,NA,NOR
3/9/2023 07:56AM,230302800,PHONE,SEVERE WEATHER CONDITIONS,515 CLARK AVE,NA,INFO
3/9/2023 07:49AM,230302796,PHONE,MOTORIST ASSISTANCE,NORTH DAKOTA AVE/LINCOLN WAY,NA,UTL
3/9/2023 07:47AM,230302793,RADIO,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/ASH AVE,23000866,RPT
3/9/2023 07:45AM,230302792,PHONE,EQUIPMENT/SIGN MALFUNCTION,DELAWARE AVE/NORTH DAKOTA AVE,NA,TOT
3/9/2023 07:39AM,230302788,E911,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/BEACH AVE,23000868,RPT
3/9/2023 07:37AM,230302787,PHONE,MOTOR VEH CRASH/PROP DAMAGE,UNIVERSITY BLVD/GREEN HILLS DR,23000865,RPT
3/9/2023 07:34AM,230302786,E911,MOTOR VEH CRASH/PROP DAMAGE,STEINBECK ST/SOUTH DAKOTA AVE,NA,NAT
3/9/2023 07:28AM,230302784,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S 16TH ST/UNIVERSITY BLVD,23000864,RPT
3/9/2023 06:42AM,230302776,E911,SUSPICIOUS PERSON/VEH/ACTIVITY,3301 STANGE RD,NA,CBO
3/9/2023 06:26AM,230302773,PHONE,TRESPASS,2609 UNIVERSITY BLVD,NA,ASC
3/9/2023 06:07AM,230302772,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/S DUFF AVE,NA,CIT
3/9/2023 05:33AM,230302769,SELF,TRAFFIC STOP / ENFORCEMENT,148 MM US HIGHWAY 30 W,NA,WAR
3/9/2023 03:39AM,230302765,PHONE,RECKLESS DRIVER,113 MM INTERSTATE 35 S,NA,NRSP
3/9/2023 02:17AM,230302759,W911,MEDICAL ASSIST/AMBULANCE CALL,4370-106 MARICOPA DR,NA,NRSP
3/9/2023 01:12AM,230302752,W911,DISORDERLY CONDUCT,1329 MAYFIELD DR,NA,UTL
3/9/2023 12:42AM,230302745,W911,PUBLIC INTOXICATION,2507 SE 16TH ST,23000863,ARR
3/9/2023 12:05AM,230302736,PHONE,DISORDERLY CONDUCT,134 MAIN ST,NA,UTL
3/8/2023 11:24PM,230302724,W911,DISORDERLY CONDUCT,600 CRAWFORD AVE,23000862,ARR
3/8/2023 11:15PM,230302720,W911,MEDICAL ASSIST/AMBULANCE CALL,200 FOUNTAIN VIEW DR,NA,NRSP
3/8/2023 10:39PM,230302717,PHONE,VANDALISM / CRIMINAL MISCHIEF,LINCOLN WAY/LYNN AVE,23000861,RPT
3/8/2023 10:26PM,230302716,PHONE,PRIVATE TOW,1206 S 4TH ST,NA,PTOW
3/8/2023 10:26PM,230302715,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/HAYWARD AVE,NA,CIT
3/8/2023 10:00PM,230302712,PHONE,RECKLESS DRIVER,STANGE RD/24TH ST,NA,NOR
3/8/2023 10:00PM,230302711,SELF,TRAFFIC STOP / ENFORCEMENT,STATE AVE/TRIPP ST,NA,WAR
3/8/2023 07:51PM,230302687,SELF,MOTORIST ASSISTANCE,148 MM US HIGHWAY 30 W,NA,ASC
3/8/2023 07:40PM,230302685,PHONE,911 HANG UP / INCOMPLETE CALL,1801 RIDGEWOOD AVE,NA,ASC
3/8/2023 06:59PM,230302674,PHONE,DISORDERLY CONDUCT,4605-6 ONTARIO ST,NA,NOR
3/8/2023 06:53PM,230302672,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,534 S DUFF AVE,NA,UTL
3/8/2023 06:43PM,230302671,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/NORTH DAKOTA AVE,NA,WAR
3/8/2023 06:20PM,230302666,PHONE,HARASSMENT,209-7 S 5TH ST,NA,NOR
3/8/2023 06:15PM,230302664,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/S RIVERSIDE DR,NA,WAR
3/8/2023 06:05PM,230302663,SELF,TRAFFIC STOP / ENFORCEMENT,2000-BLK LINCOLN WAY,NA,WAR
3/8/2023 05:59PM,230302662,PHONE,EQUIPMENT/SIGN MALFUNCTION,620-A LINCOLN WAY,NA,INFO
3/8/2023 05:09PM,230302655,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,GRAND AVE/6TH ST,NA,UTL
3/8/2023 05:05PM,230302654,PHONE,TRAFFIC HAZARD,113 MM INTERSTATE 35 S,NA,UTL
3/8/2023 04:58PM,230302652,PHONE,RECKLESS DRIVER,STONEHAVEN DR/S GRAND AVE,NA,UTL
3/8/2023 04:16PM,230302641,PHONE,CITIZEN CONTACT,620-A LINCOLN WAY,NA,NOR
3/8/2023 04:15PM,230302640,PHONE,PRIVATE TOW,300 STANTON AVE,NA,PTOW
3/8/2023 04:07PM,230302639,PHONE,HARASSMENT,1215 DUFF AVE,23000860,NOR
3/8/2023 03:58PM,230302636,PHONE,PRIVATE TOW,4320 WESTBROOK DR,NA,PTOW
3/8/2023 03:51PM,230302634,PHONE,PRIVATE TOW,4720-105 MORTENSEN RD,NA,PTOW
3/8/2023 03:48PM,230302630,PHONE,PRIVATE TOW,4720-105 MORTENSEN RD,NA,PTOW
3/8/2023 03:33PM,230302624,SELF,TRAFFIC STOP / ENFORCEMENT,S DUFF AVE/S 16TH ST,NA,CIT
3/8/2023 03:25PM,230302621,PHONE,LAW DEPARTMENT ASSIST,1520 KENTUCKY AVE,NA,ASC
3/8/2023 03:07PM,230302620,PHONE,SEVERE WEATHER CONDITIONS,515 CLARK AVE,NA,INFO
3/8/2023 02:45PM,230302613,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3539 TRIPP ST,NA,NRSP
3/8/2023 02:21PM,230302603,PHONE,THEFT / FRAUD / FORGERY,120 AIRPORT RD,23000857,RPT
3/8/2023 02:08PM,230302599,PHONE,MOTOR VEH CRASH/PROP DAMAGE,3105 GRAND AVE,NA,NOR
3/8/2023 01:54PM,230302596,PHONE,PARKING ENFORCEMENT/COMPLAINT,3800-BLK PHOENIX ST,NA,NAT
3/8/2023 01:44PM,230302592,PHONE,PARKING ENFORCEMENT/COMPLAINT,1007 JARRETT CIR,NA,NOR
3/8/2023 01:28PM,230302587,PHONE,DISORDERLY CONDUCT,4301 LINCOLN SWING,NA,UTL
3/8/2023 01:12PM,230302582,SELF,CITIZEN CONTACT,515 CLARK AVE,NA,ASC
3/8/2023 01:04PM,230302579,PHONE,MOTORIST ASSISTANCE,S DAYTON AVE/E LINCOLN WAY,NA,ASC
3/8/2023 12:50PM,230302576,PHONE,MOTORIST ASSISTANCE,2110 LINCOLN WAY,NA,DUP
3/8/2023 12:26PM,230302568,PHONE,PRIVATE TOW,300 STANTON AVE,NA,PTOW
3/8/2023 12:07PM,230302564,PHONE,DISTURBANCE & NOISE PARTY,4713-1 TORONTO ST,NA,NOR
3/8/2023 11:59AM,230302563,PHONE,HIT & RUN PROPERTY DAMAGE,1215 DUFF AVE,23000855,RPT
3/8/2023 11:38AM,230302556,PHONE,OUTREACH,1801 RIDGEWOOD AVE,NA,ASC
3/8/2023 11:19AM,230302550,PHONE,RADIO TROUBLE,2212 S DUFF AVE,NA,UNFD
3/8/2023 11:11AM,230302547,PHONE,PARKING ENFORCEMENT/COMPLAINT,1400-BLK DELAWARE AVE,NA,NOR
3/8/2023 11:03AM,230302544,PHONE,TRUANCY,3414-110 ORION DR,NA,NOR
3/8/2023 10:50AM,230302540,W911,MEDICAL ASSIST/AMBULANCE CALL,2418 KENT AVE,NA,NRSP
3/8/2023 10:09AM,230302532,PHONE,PARKING ENFORCEMENT/COMPLAINT,1800-BLK PHILADELPHIA ST,NA,NOR
3/8/2023 10:08AM,230302530,E911,911 HANG UP / INCOMPLETE CALL,2420-104 LINCOLN WAY,NA,NOR
3/8/2023 09:58AM,230302527,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,921-103 9TH ST,NA,NOR
3/8/2023 09:56AM,230302525,E911,MEDICAL ASSIST/AMBULANCE CALL,2210-107 HAMILTON DR,NA,NRSP
3/8/2023 09:28AM,230302519,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,227-8 S 5TH ST,NA,NOR
3/8/2023 09:18AM,230302517,PHONE,PARKING ENFORCEMENT/COMPLAINT,KELLOGG AVE/6TH ST,NA,NOR
3/8/2023 08:55AM,230302514,E911,MEDICAL ASSIST/AMBULANCE CALL,3614-106 FALCON AVE,NA,NRSP
3/8/2023 08:50AM,230302511,E911,MEDICAL ASSIST/AMBULANCE CALL,2707-102 STANGE RD,NA,NRSP
3/8/2023 08:17AM,230302505,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,334 24TH ST,NA,UTL
3/8/2023 08:16AM,230302504,PHONE,PARKING ENFORCEMENT/COMPLAINT,2313 BURNETT AVE,NA,CIT
3/8/2023 08:07AM,230302501,W911,MEDICAL ASSIST/AMBULANCE CALL,3305-101 STANGE RD,NA,NRSP
3/8/2023 07:37AM,230302494,PHONE,GENERAL ALARM BANK / RESIDENTI,3910 LINCOLN WAY,NA,BIL
3/8/2023 05:23AM,230302479,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,4912-1231 MORTENSEN RD,NA,NOR
3/8/2023 03:12AM,230302464,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2330 PRAIRIE VIEW WEST,NA,ASC
3/8/2023 12:57AM,230302436,PHONE,TRESPASS,3911 TRIPP ST,NA,NOR
3/8/2023 12:42AM,230302431,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,5205 GRAND AVE,NA,NOR
3/8/2023 12:36AM,230302428,W911,MEDICAL ASSIST/AMBULANCE CALL,227-4 S 5TH ST,NA,NRSP
3/8/2023 12:18AM,230302415,SELF,MOTORIST ASSISTANCE,200-BLK LYNN AVE,NA,NOR
3/7/2023 11:54PM,230302404,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/WELCH AVE,NA,WAR
3/7/2023 11:34PM,230302399,E911,DISORDERLY CONDUCT,3311 E LINCOLN WAY,NA,ASC
3/7/2023 11:18PM,230302397,W911,DISORDERLY CONDUCT,808 KELLOGG AVE,NA,ASC
3/7/2023 10:17PM,230302388,PHONE,VANDALISM / CRIMINAL MISCHIEF,1111 DUFF AVE,23000853,RPT
3/7/2023 09:47PM,230302382,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1400 GATEWAY HILLS PARK DR,NA,ASC
3/7/2023 09:41PM,230302378,PHONE,TRESPASS,2519 CHAMBERLAIN ST,23000852,RPT
3/7/2023 08:45PM,230302365,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2257 13TH ST,23000850,RPT
3/7/2023 08:33PM,230302363,PHONE,HARASSMENT,216-7 S KELLOGG AVE,23000851,RPT
3/7/2023 08:27PM,230302361,PHONE,TRESPASS,815-5 24TH ST,NA,ASC
3/7/2023 08:08PM,230302359,W911,TRESPASS,229 S DUFF AVE,NA,ASC
3/7/2023 06:55PM,230302346,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,4912-1231 MORTENSEN RD,NA,UTL
3/7/2023 06:24PM,230302336,PHONE,ANIMAL CALL,2514 MELROSE AVE,23000849,RPT
3/7/2023 06:04PM,230302333,PHONE,THEFT OF MOTOR VEHICLE,4112 LINCOLN SWING,23000848,RPT
3/7/2023 06:03PM,230302332,PHONE,ANIMAL CALL,2503 FERNDALE AVE,NA,TOT
3/7/2023 05:33PM,230302326,PHONE,ANIMAL CALL,2621 HUNT ST,NA,NOR
3/7/2023 05:08PM,230302321,SELF,OUTREACH,1822 JACK TRICE WAY,NA,ASC
3/7/2023 04:46PM,230302314,PHONE,PARKING ENFORCEMENT/COMPLAINT,2800-BLK NORTHRIDGE PKWY,NA,NOR
3/7/2023 04:33PM,230302310,PHONE,MEDICAL ASSIST/AMBULANCE CALL,804 TOP O HOLLOW RD,NA,NRSP
3/7/2023 04:24PM,230302305,PHONE,CIVIL MATTER,515 CLARK AVE,NA,INFO
3/7/2023 04:20PM,230302303,PHONE,MEDICAL ASSIST/AMBULANCE CALL,NORTHRIDGE PKWY/MAPLEWOOD RD,NA,ASC
3/7/2023 04:20PM,230302302,W911,DISORDERLY CONDUCT,3715 COLUMBINE CIR,NA,ASC
3/7/2023 03:40PM,230302292,PHONE,RECKLESS DRIVER,ONTARIO ST/KENTUCKY AVE,NA,UTL
3/7/2023 03:23PM,230302290,SELF,TRAFFIC STOP / ENFORCEMENT,UNIVERSITY BLVD/MORTENSEN PKWY,NA,ASC
3/7/2023 03:17PM,230302289,PHONE,TRESPASS,1517 NORTHWESTERN AVE,NA,ASC
3/7/2023 03:08PM,230302287,PHONE,MISSING PERSON / RUNAWAY,3905-7 TRIPP ST,NA,REF
3/7/2023 03:06PM,230302286,PHONE,PRIVATE TOW,515 S 4TH ST,NA,PTOW
3/7/2023 02:50PM,230302281,PHONE,MEDICAL ASSIST/AMBULANCE CALL,325 S DUFF AVE,NA,NRSP
3/7/2023 02:33PM,230302275,PHONE,CIVIL MATTER,515 S 4TH ST,NA,CBC
3/7/2023 02:29PM,230302274,PHONE,DISORDERLY CONDUCT,219-4 S KELLOGG AVE,NA,ASC
3/7/2023 01:53PM,230302268,PHONE,THEFT / FRAUD / FORGERY,2801-1015 GRAND AVE,23000847,RPT
3/7/2023 01:41PM,230302266,PHONE,VANDALISM / CRIMINAL MISCHIEF,320 E 7TH ST,NA,TOT
3/7/2023 01:29PM,230302265,SELF,TRAFFIC STOP / ENFORCEMENT,1600-BLK CARROLL AVE,NA,WAR
3/7/2023 01:23PM,230302263,WALK,THEFT / FRAUD / FORGERY,1008 MURRAY DR,NA,NOR
3/7/2023 01:02PM,230302260,W911,MOTORIST ASSISTANCE,S DAYTON AVE/US HIGHWAY 30 RAMP,NA,NOR
3/7/2023 12:58PM,230302259,PHONE,EQUIPMENT/SIGN MALFUNCTION,100-BLK S SHELDON AVE,NA,REF
3/7/2023 12:49PM,230302258,PHONE,CIVIL MATTER,216 N HAZEL AVE,NA,NOR
3/7/2023 12:49PM,230302255,W911,MEDICAL ASSIST/AMBULANCE CALL,3833 WELBECK DR,NA,NRSP
3/7/2023 12:46PM,230302252,PHONE,EQUIPMENT/SIGN MALFUNCTION,2800-BLK WEST ST,NA,NOR
3/7/2023 12:31PM,230302249,PHONE,MOTOR VEH CRASH/PROP DAMAGE,309 KITTY HAWK DR,NA,NOR
3/7/2023 12:28PM,230302247,PHONE,RECKLESS DRIVER,MORTENSEN RD/SOUTH DAKOTA AVE,NA,NOR
3/7/2023 11:57AM,230302243,PHONE,PARKING ENFORCEMENT/COMPLAINT,100-BLK N RIVERSIDE DR,NA,NOR
3/7/2023 11:20AM,230302235,SELF,TRAFFIC STOP / ENFORCEMENT,500-BLK S DUFF AVE,NA,CIT
3/7/2023 11:17AM,230302233,PHONE,HARASSMENT,3803-9 TRIPP ST,NA,NOR
3/7/2023 10:59AM,230302230,SELF,TRAFFIC STOP / ENFORCEMENT,20TH ST/GRAND AVE,NA,CIT
3/7/2023 10:57AM,230302229,PHONE,EQUIPMENT/SIGN MALFUNCTION,LINCOLN WAY/BEACH RD,NA,MAIN
3/7/2023 10:41AM,230302221,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2630 KNAPP ST,NA,NOR
3/7/2023 10:20AM,230302214,E911,SUSPICIOUS PERSON/VEH/ACTIVITY,1618 DOUGLAS AVE,NA,NOR
3/7/2023 10:15AM,230302211,PHONE,CIVIL MATTER,1215 DUFF AVE,NA,NOR
3/7/2023 10:15AM,230302210,PHONE,MOTORIST ASSISTANCE,632 18TH ST,NA,NOR
3/7/2023 10:14AM,230302209,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,NOR
3/7/2023 10:11AM,230302208,PHONE,DISORDERLY CONDUCT,703 BURNETT AVE,23000845,RPT
3/7/2023 10:06AM,230302207,PHONE,MISSING PERSON / RUNAWAY,125 S 3RD ST,23000846,RPT
3/7/2023 10:02AM,230302204,PHONE,CIVIL MATTER,613-210 S 17TH ST,NA,NOR
3/7/2023 09:59AM,230302200,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1816 PHILADELPHIA ST,NA,NRSP
3/7/2023 09:57AM,230302198,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
3/7/2023 09:55AM,230302197,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2900 HOOVER AVE,NA,ASC
3/7/2023 09:36AM,230302191,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK S GRAND AVE,NA,CIT
3/7/2023 09:19AM,230302182,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK S GRAND AVE,NA,CIT
3/7/2023 08:48AM,230302168,SELF,TRAFFIC STOP / ENFORCEMENT,6TH ST/N UNIVERSITY BLVD,NA,CIT
3/7/2023 08:39AM,230302160,WALK,HARASSMENT,1130 SCHOLL RD,NA,ASC
3/7/2023 08:29AM,230302157,PHONE,ANIMAL CALL,311 ASH AVE,NA,NOR
3/7/2023 08:18AM,230302153,PHONE,SCAM,515 CLARK AVE,NA,NOR
3/7/2023 08:12AM,230302151,PHONE,TRESPASS,2601 E 13TH ST,NA,NOR
3/7/2023 08:12AM,230302150,PHONE,PARKING ENFORCEMENT/COMPLAINT,1500-BLK DELAWARE AVE,NA,NOR
3/7/2023 08:05AM,230302146,W911,MEDICAL ASSIST/AMBULANCE CALL,1325-209 COCONINO RD,NA,NRSP
3/7/2023 07:46AM,230302141,PHONE,MISSING PERSON / RUNAWAY,703 BURNETT AVE,23000844,RPT
3/7/2023 07:19AM,230302137,E911,MEDICAL ASSIST/AMBULANCE CALL,2300-111 NORTHCREST PKWY,NA,NRSP
3/7/2023 06:16AM,230302135,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK SHELDON AVE,NA,CIT
3/7/2023 05:51AM,230302132,PHONE,GENERAL ALARM BANK / RESIDENTI,421 S DUFF AVE,NA,BIL
3/7/2023 05:48AM,230302131,SELF,TRAFFIC STOP / ENFORCEMENT,4316 ONTARIO ST,NA,WAR
3/7/2023 05:39AM,230302130,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/UNIVERSITY BLVD,NA,CIT
3/7/2023 05:24AM,230302127,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/S RIVERSIDE DR,NA,WAR
3/7/2023 04:54AM,230302121,PHONE,DISORDERLY CONDUCT,1111 DUFF AVE,NA,NOR
3/7/2023 03:06AM,230302086,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/S DAYTON AVE,NA,WAR
