Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/9/2023 07:59PM,230302985,PHONE,DISORDERLY CONDUCT,116-4 CAMPUS AVE,NA,ASC
3/9/2023 07:49PM,230302983,PHONE,911 HANG UP / INCOMPLETE CALL,1018 LINCOLN WAY,NA,INFO
3/9/2023 07:39PM,230302981,PHONE,MOTOR VEH CRASH/PROP DAMAGE,500 BELL AVE,NA,NOR
3/9/2023 07:08PM,230302978,PHONE,GENERAL ALARM BANK / RESIDENTI,507 S DUFF AVE,NA,BIL
3/9/2023 06:59PM,230302977,PHONE,HIT & RUN PROPERTY DAMAGE,4200 MARICOPA DR,NA,NOR
3/9/2023 06:57PM,230302975,PHONE,RECKLESS DRIVER,4800-BLK CLEMENS BLVD,NA,UTL
3/9/2023 06:17PM,230302967,PHONE,THEFT / FRAUD / FORGERY,225 S KELLOGG AVE,23000878,RPT
3/9/2023 05:17PM,230302955,W911,MOTOR VEH CRASH/PROP DAMAGE,S GRAND AVE/S 4TH ST,23000877,RPT
3/9/2023 05:12PM,230302954,SELF,MOTORIST ASSISTANCE,S 16TH ST/CHRISTENSEN DR,NA,ASC
3/9/2023 04:31PM,230302948,PHONE,HARASSMENT,2101-204 OAKWOOD RD,NA,NAT
3/9/2023 04:13PM,230302945,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1305 CURTISS AVE,NA,NOR
3/9/2023 03:35PM,230302940,PHONE,THEFT / FRAUD / FORGERY,1216 RIDGEWOOD AVE,23000876,RPT
3/9/2023 03:28PM,230302939,PHONE,PARKING ENFORCEMENT/COMPLAINT,1000-BLK JARRETT CIR,NA,INFO
3/9/2023 02:32PM,230302934,PHONE,MOTOR VEH CRASH/PROP DAMAGE,640 S 4TH ST,NA,GIE
3/9/2023 02:03PM,230302927,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,ASC
3/9/2023 01:39PM,230302922,SELF,THEFT / FRAUD / FORGERY,120 AIRPORT RD,23000875,RPT
3/9/2023 01:26PM,230302918,SELF,THEFT / FRAUD / FORGERY,120 AIRPORT RD,23000874,RPT
3/9/2023 12:06PM,230302891,PHONE,PRIVATE TOW,225 HYLAND AVE,NA,PTOW
3/9/2023 11:31AM,230302884,PHONE,SCAM,307 S HAZEL AVE,NA,NOR
3/9/2023 11:15AM,230302880,PHONE,OUTREACH,820 MILLER AVE,NA,ASC
3/9/2023 11:12AM,230302879,PHONE,CITIZEN CONTACT,DUFF AVE/24TH ST,NA,ASC
3/9/2023 10:16AM,230302870,WALK,CIVIL MATTER,104 COLORADO AVE,NA,NOR
3/9/2023 10:08AM,230302866,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,334 24TH ST,NA,NOR
3/9/2023 09:58AM,230302865,E911,MOTOR VEH CRASH/PROP DAMAGE,BEACH AVE/SUNSET DR,NA,ASC
3/9/2023 09:56AM,230302863,PHONE,MOTOR VEH CRASH / INJURY,ASH AVE/LINCOLN WAY,23000872,RPT
3/9/2023 09:55AM,230302862,E911,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/UNIVERSITY BLVD,NA,CBC
3/9/2023 09:51AM,230302858,PHONE,BURGLARY TO MOTOR VEHICLE,4415 LINCOLN WAY,23000873,RPT
3/9/2023 09:48AM,230302857,PHONE,SHOTS FIRED,2809 S RIVERSIDE DR,NA,UTL
3/9/2023 09:48AM,230302856,SELF,VEHICLE IN DITCH,ASH AVE/ASHMORE DR,NA,NOR
3/9/2023 09:46AM,230302855,PHONE,EQUIPMENT/SIGN MALFUNCTION,US HIGHWAY 30/S DUFF AVE,NA,NOR
3/9/2023 09:42AM,230302854,SELF,VEHICLE IN DITCH,2200-BLK MORTENSEN PKWY,NA,ASC
3/9/2023 09:38AM,230302852,PHONE,GENERAL ALARM BANK / RESIDENTI,3612 STANGE RD,NA,BIL
3/9/2023 09:32AM,230302848,SELF,VEHICLE IN DITCH,SEAGRAVE BLVD/MORTENSEN RD,NA,ASC
3/9/2023 09:26AM,230302847,PHONE,MOTORIST ASSISTANCE,INTERSTATE 35/E 13TH ST,NA,NOR
3/9/2023 09:23AM,230302846,E911,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/UNIVERSITY BLVD,23000871,RPT
3/9/2023 09:06AM,230302841,PHONE,JUVENILE TROUBLE,820 MILLER AVE,NA,UTL
3/9/2023 09:02AM,230302837,PHONE,FIRE STRUCTURE,4112 LINCOLN SWING,NA,NOR
3/9/2023 08:53AM,230302832,E911,MEDICAL ASSIST/AMBULANCE CALL,1009 GRAND AVE,NA,NRSP
3/9/2023 08:42AM,230302822,SELF,VEHICLE IN DITCH,1400-BLK UNIVERSITY BLVD,NA,ASC
3/9/2023 08:32AM,230302820,E911,MOTOR VEH CRASH/PROP DAMAGE,BURNETT AVE/16TH ST,23000870,RPT
3/9/2023 08:28AM,230302819,E911,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/ASH AVE,NA,NOR
3/9/2023 08:26AM,230302818,PHONE,ANIMAL CALL,105 TANGERINE LN,NA,TOT
3/9/2023 08:14AM,230302813,SELF,TRAFFIC HAZARD,13TH ST/HYLAND AVE,NA,ASC
3/9/2023 08:11AM,230302810,PHONE,MOTOR VEH CRASH/PROP DAMAGE,3710 HYDE AVE,NA,CBC
3/9/2023 08:10AM,230302809,PHONE,OUTREACH,1801 RIDGEWOOD AVE,NA,ASC
3/9/2023 08:10AM,230302808,PHONE,OUTREACH,4316 ONTARIO ST,NA,INFO
3/9/2023 08:05AM,230302805,PHONE,MOTOR VEH CRASH/PROP DAMAGE,UNIVERSITY BLVD/MORTENSEN PKWY,23000869,RPT
3/9/2023 08:00AM,230302803,PHONE,CIVIL MATTER,SOUTH DAKOTA AVE/MORTENSEN RD,NA,NOR
3/9/2023 08:00AM,230302802,E911,MOTOR VEH CRASH/PROP DAMAGE,E 13TH ST/DAYTON AVE,23000867,RPT
3/9/2023 07:58AM,230302801,E911,911 HANG UP / INCOMPLETE CALL,4316 ONTARIO ST,NA,NOR
3/9/2023 07:56AM,230302800,PHONE,SEVERE WEATHER CONDITIONS,515 CLARK AVE,NA,INFO
3/9/2023 07:49AM,230302796,PHONE,MOTORIST ASSISTANCE,NORTH DAKOTA AVE/LINCOLN WAY,NA,UTL
3/9/2023 07:47AM,230302793,RADIO,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/ASH AVE,23000866,RPT
3/9/2023 07:45AM,230302792,PHONE,EQUIPMENT/SIGN MALFUNCTION,DELAWARE AVE/NORTH DAKOTA AVE,NA,TOT
3/9/2023 07:39AM,230302788,E911,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/BEACH AVE,23000868,RPT
3/9/2023 07:37AM,230302787,PHONE,MOTOR VEH CRASH/PROP DAMAGE,UNIVERSITY BLVD/GREEN HILLS DR,23000865,RPT
3/9/2023 07:34AM,230302786,E911,MOTOR VEH CRASH/PROP DAMAGE,STEINBECK ST/SOUTH DAKOTA AVE,NA,NAT
3/9/2023 07:28AM,230302784,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S 16TH ST/UNIVERSITY BLVD,23000864,RPT
3/9/2023 06:42AM,230302776,E911,SUSPICIOUS PERSON/VEH/ACTIVITY,3301 STANGE RD,NA,CBO
3/9/2023 06:26AM,230302773,PHONE,TRESPASS,2609 UNIVERSITY BLVD,NA,ASC
3/9/2023 06:07AM,230302772,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/S DUFF AVE,NA,CIT
3/9/2023 05:33AM,230302769,SELF,TRAFFIC STOP / ENFORCEMENT,148 MM US HIGHWAY 30 W,NA,WAR
3/9/2023 03:39AM,230302765,PHONE,RECKLESS DRIVER,113 MM INTERSTATE 35 S,NA,NRSP
3/9/2023 02:17AM,230302759,W911,MEDICAL ASSIST/AMBULANCE CALL,4370-106 MARICOPA DR,NA,NRSP
3/9/2023 01:12AM,230302752,W911,DISORDERLY CONDUCT,1329 MAYFIELD DR,NA,UTL
3/9/2023 12:42AM,230302745,W911,PUBLIC INTOXICATION,2507 SE 16TH ST,23000863,ARR
3/9/2023 12:05AM,230302736,PHONE,DISORDERLY CONDUCT,134 MAIN ST,NA,UTL
3/8/2023 11:24PM,230302724,W911,DISORDERLY CONDUCT,600 CRAWFORD AVE,23000862,ARR
3/8/2023 11:15PM,230302720,W911,MEDICAL ASSIST/AMBULANCE CALL,200 FOUNTAIN VIEW DR,NA,NRSP
3/8/2023 10:39PM,230302717,PHONE,VANDALISM / CRIMINAL MISCHIEF,LINCOLN WAY/LYNN AVE,23000861,RPT
3/8/2023 10:26PM,230302716,PHONE,PRIVATE TOW,1206 S 4TH ST,NA,PTOW
3/8/2023 10:26PM,230302715,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/HAYWARD AVE,NA,CIT
3/8/2023 10:00PM,230302712,PHONE,RECKLESS DRIVER,STANGE RD/24TH ST,NA,NOR
3/8/2023 10:00PM,230302711,SELF,TRAFFIC STOP / ENFORCEMENT,STATE AVE/TRIPP ST,NA,WAR
3/8/2023 07:51PM,230302687,SELF,MOTORIST ASSISTANCE,148 MM US HIGHWAY 30 W,NA,ASC
