Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
4/10/2023 09:47AM,230402963,SELF,TRAFFIC STOP / ENFORCEMENT,S DUFF AVE/S 2ND ST,NA,WAR
4/10/2023 09:19AM,230402960,SELF,TRAFFIC STOP / ENFORCEMENT,2700-BLK 13TH ST,NA,CIT
4/10/2023 09:16AM,230402959,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
4/10/2023 09:09AM,230402957,SELF,TRAFFIC STOP / ENFORCEMENT,RAPHAEL AVE/TODD DR,NA,CIT
4/10/2023 08:45AM,230402954,PHONE,LAW DEPARTMENT ASSIST,515 CLARK AVE,23001288,RPT
4/10/2023 08:44AM,230402953,SELF,TRAFFIC STOP / ENFORCEMENT,2100-BLK STANGE RD,NA,WAR
4/10/2023 08:14AM,230402946,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/S DUFF AVE,NA,CIT
4/10/2023 08:07AM,230402945,SELF,TRAFFIC STOP / ENFORCEMENT,S MAPLE AVE/LINCOLN WAY,NA,CIT
4/10/2023 07:51AM,230402942,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,4934 UTAH DR,23001289,RPT
4/10/2023 07:48AM,230402941,SELF,OUTREACH,3521 JEWEL DR,NA,NOR
4/10/2023 07:42AM,230402938,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2811-105 TALON DR,NA,DUP
4/10/2023 07:20AM,230402931,E911,MEDICAL ASSIST/AMBULANCE CALL,2418 KENT AVE,NA,NRSP
4/10/2023 05:03AM,230402926,SELF,TRAFFIC STOP / ENFORCEMENT,110 MM INTERSTATE 35 S,NA,CIT
4/10/2023 04:34AM,230402925,SELF,TRAFFIC STOP / ENFORCEMENT,110 MM INTERSTATE 35 S,NA,CIT
4/10/2023 02:12AM,230402913,SELF,TRAFFIC STOP / ENFORCEMENT,110 MM INTERSTATE 35 S,NA,WAR
4/10/2023 01:41AM,230402904,PHONE,THEFT / FRAUD / FORGERY,3414-110 ORION DR,23001287,RPT
4/10/2023 01:35AM,230402903,PHONE,CRIME FREE HOUSING CHECK,919 S 16TH ST,NA,NOR
4/10/2023 01:22AM,230402899,PHONE,GENERAL ALARM BANK / RESIDENTI,637-101 LINCOLN WAY,NA,BIL
4/10/2023 12:41AM,230402883,PHONE,MEDICAL ASSIST/AMBULANCE CALL,219-3 S 5TH ST,NA,NRSP
4/10/2023 12:32AM,230402881,PHONE,DISORDERLY CONDUCT,424 JEFFREY LN,NA,UTL
4/10/2023 12:05AM,230402874,PHONE,TRESPASS,1100 E 13TH ST,NA,NOR
4/9/2023 11:53PM,230402870,PHONE,GENERAL ASSAULT,119-521 STANTON AVE,23001286,RPT
4/9/2023 11:30PM,230402862,PHONE,VANDALISM / CRIMINAL MISCHIEF,2615 CLAYTON DR,NA,ASC
4/9/2023 11:06PM,230402860,PHONE,DISTURBANCE & NOISE PARTY,3505 LINCOLN WAY,NA,NOR
4/9/2023 10:58PM,230402859,PHONE,ANIMAL CALL,1418 KELLOGG AVE,NA,ASC
4/9/2023 10:44PM,230402856,W911,MEDICAL ASSIST/AMBULANCE CALL,1305 ROOSEVELT AVE,NA,ASC
4/9/2023 10:38PM,230402853,PHONE,VANDALISM / CRIMINAL MISCHIEF,STANGE RD/BLOOMINGTON RD,23001285,RPT
4/9/2023 10:36PM,230402852,PHONE,VANDALISM / CRIMINAL MISCHIEF,STANGE RD/DALTON ST,NA,DUP
4/9/2023 09:56PM,230402844,SELF,TRAFFIC STOP / ENFORCEMENT,148 MM US HIGHWAY 30 W,23001284,RPT
4/9/2023 09:47PM,230402837,SELF,TRAFFIC STOP / ENFORCEMENT,STANGE RD/BLANKENBURG DR,NA,WAR
4/9/2023 09:36PM,230402831,SELF,TRAFFIC STOP / ENFORCEMENT,US HIGHWAY 30/UNIVERSITY BLVD,NA,CIT
4/9/2023 09:17PM,230402826,SELF,LAW DEPARTMENT ASSIST,225 S KELLOGG AVE,23001283,RPT
4/9/2023 09:01PM,230402819,SELF,TRAFFIC STOP / ENFORCEMENT,NORTH DAKOTA AVE/ONTARIO ST,NA,CIT
4/9/2023 08:57PM,230402818,SELF,TRAFFIC STOP / ENFORCEMENT,DUFF AVE/LINCOLN WAY,NA,WAR
4/9/2023 08:00PM,230402801,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,632 STONEHAVEN DR,NA,NAT
4/9/2023 07:52PM,230402799,PHONE,HARASSMENT,4130-103 MARICOPA DR,NA,NOR
4/9/2023 06:31PM,230402781,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1508 HARDING AVE,NA,NRSP
4/9/2023 06:29PM,230402778,W911,SUSPICIOUS PERSON/VEH/ACTIVITY,224-2 S KELLOGG AVE,NA,UTL
4/9/2023 06:04PM,230402773,PHONE,HARASSMENT,4605 HUTCHISON ST,NA,NOR
4/9/2023 05:44PM,230402770,E911,MEDICAL ASSIST/AMBULANCE CALL,3440-407 GRAND AVE,NA,NRSP
4/9/2023 05:38PM,230402767,W911,RECKLESS DRIVER,LINCOLN WAY/UNIVERSITY BLVD,NA,ASC
4/9/2023 05:33PM,230402766,SELF,CITIZEN CONTACT,800-BLK LINCOLN WAY,NA,ASC
4/9/2023 05:33PM,230402764,PHONE,LAW DEPARTMENT ASSIST,515 CLARK AVE,NA,NOR
4/9/2023 05:28PM,230402762,PHONE,THEFT / FRAUD / FORGERY,2519-206 CHAMBERLAIN ST,23001282,RPT
4/9/2023 05:15PM,230402760,PHONE,ANIMAL CALL,1421 MAXWELL AVE,NA,INFO
4/9/2023 04:47PM,230402751,PHONE,RECKLESS DRIVER,6TH ST/GRAND AVE,NA,UTL
4/9/2023 04:28PM,230402749,PHONE,RECKLESS DRIVER,UNIVERSITY BLVD/LINCOLN WAY,NA,UTL
4/9/2023 04:15PM,230402747,PHONE,HARASSMENT,1411-208 S GRAND AVE,NA,NOR
4/9/2023 04:08PM,230402745,W911,MEDICAL ASSIST/AMBULANCE CALL,1315-101 COCONINO RD,NA,NRSP
4/9/2023 04:02PM,230402742,PHONE,EQUIPMENT/SIGN MALFUNCTION,BEACH AVE/LINCOLN WAY,NA,ASC
4/9/2023 02:51PM,230402735,PHONE,THEFT / FRAUD / FORGERY,LINCOLN WAY/UNIVERSITY BLVD,23001281,RPT
4/9/2023 02:51PM,230402735,PHONE,THEFT / FRAUD / FORGERY,LINCOLN WAY/UNIVERSITY BLVD,23001281,RPT
4/9/2023 02:31PM,230402725,PHONE,MEDICAL ASSIST/AMBULANCE CALL,319-2 S 2ND ST,NA,DUP
4/9/2023 01:25PM,230402718,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,100-BLK UNIVERSITY BLVD,NA,NOR
4/9/2023 01:23PM,230402717,PHONE,DISORDERLY CONDUCT,2735 DUFF AVE,NA,ASC
4/9/2023 12:14PM,230402707,W911,MEDICAL ASSIST/AMBULANCE CALL,1315-101 COCONINO RD,NA,NRSP
4/9/2023 11:39AM,230402703,PHONE,PARKING ENFORCEMENT/COMPLAINT,1505 CURTISS AVE,NA,NOR
4/9/2023 11:13AM,230402699,PHONE,PRIVATE TOW,2338 LINCOLN WAY,NA,PTOW
4/9/2023 09:53AM,230402687,PHONE,MOTOR VEH CRASH/PROP DAMAGE,WILMOTH AVE/LINCOLN WAY,23001280,RPT
4/9/2023 09:28AM,230402683,E911,MEDICAL ASSIST/AMBULANCE CALL,3440 GRAND AVE,NA,NRSP
4/9/2023 09:14AM,230402678,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2304 NORTHCREST PKWY,NA,DUP
4/9/2023 08:23AM,230402670,SELF,TRAFFIC STOP / ENFORCEMENT,5TH ST/GRAND AVE,NA,WAR
4/9/2023 06:21AM,230402660,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3009-3 GROVE AVE,NA,UTL
4/9/2023 06:18AM,230402658,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4715 HUTCHISON ST,NA,DUP
4/9/2023 04:08AM,230402653,PHONE,DOMESTIC DISPUTE,2613 MELROSE AVE,23001279,ARR
4/9/2023 02:54AM,230402648,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
4/9/2023 02:45AM,230402646,PHONE,PRIVATE TOW,601 S 17TH ST,NA,PTOW
4/9/2023 02:44AM,230402645,PHONE,PRIVATE TOW,1717 S GRAND AVE,NA,PTOW
4/9/2023 02:40AM,230402642,PHONE,PRIVATE TOW,1206 S 4TH ST,NA,PTOW
4/9/2023 02:39AM,230402641,PHONE,VEHICLE IN DITCH,3200-BLK E 13TH ST,NA,NOR
4/9/2023 02:27AM,230402638,SELF,LAW DEPARTMENT ASSIST,MORTENSEN PKWY/ASH AVE,NA,NRSP
4/9/2023 02:16AM,230402634,SELF,LAW DEPARTMENT ASSIST,153 MM US HIGHWAY 30 E,NA,ASC
4/9/2023 02:14AM,230402633,PHONE,THEFT / FRAUD / FORGERY,1118 S DUFF AVE,NA,ASC
4/9/2023 01:49AM,230402623,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325-124 COCONINO RD,NA,NRSP
4/9/2023 01:39AM,230402619,PHONE,PRIVATE TOW,5310 MORTENSEN RD,NA,PTOW
4/9/2023 01:39AM,230402619,PHONE,PRIVATE TOW,5310 MORTENSEN RD,NA,PTOW
4/9/2023 01:39AM,230402618,PHONE,DISORDERLY CONDUCT,1400 COCONINO RD,NA,NOR
4/9/2023 01:20AM,230402611,SELF,LAW DEPARTMENT ASSIST,1418 S DAYTON PL,NA,NOR
4/9/2023 12:43AM,230402606,PHONE,LAW DEPARTMENT ASSIST,644 W 190TH ST,NA,NOR
