Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
4/9/2023 05:28PM,230402762,PHONE,THEFT / FRAUD / FORGERY,2519-206 CHAMBERLAIN ST,23001282,RPT
4/9/2023 05:15PM,230402760,PHONE,ANIMAL CALL,1421 MAXWELL AVE,NA,INFO
4/9/2023 04:47PM,230402751,PHONE,RECKLESS DRIVER,6TH ST/GRAND AVE,NA,UTL
4/9/2023 04:28PM,230402749,PHONE,RECKLESS DRIVER,UNIVERSITY BLVD/LINCOLN WAY,NA,UTL
4/9/2023 04:15PM,230402747,PHONE,HARASSMENT,1411-208 S GRAND AVE,NA,NOR
4/9/2023 04:08PM,230402745,W911,MEDICAL ASSIST/AMBULANCE CALL,1315-101 COCONINO RD,NA,NRSP
4/9/2023 04:02PM,230402742,PHONE,EQUIPMENT/SIGN MALFUNCTION,BEACH AVE/LINCOLN WAY,NA,ASC
4/9/2023 02:51PM,230402735,PHONE,THEFT / FRAUD / FORGERY,LINCOLN WAY/UNIVERSITY BLVD,23001281,RPT
4/9/2023 02:51PM,230402735,PHONE,THEFT / FRAUD / FORGERY,LINCOLN WAY/UNIVERSITY BLVD,23001281,RPT
4/9/2023 02:31PM,230402725,PHONE,MEDICAL ASSIST/AMBULANCE CALL,319-2 S 2ND ST,NA,DUP
4/9/2023 01:25PM,230402718,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,100-BLK UNIVERSITY BLVD,NA,NOR
4/9/2023 01:23PM,230402717,PHONE,DISORDERLY CONDUCT,2735 DUFF AVE,NA,ASC
4/9/2023 12:14PM,230402707,W911,MEDICAL ASSIST/AMBULANCE CALL,1315-101 COCONINO RD,NA,NRSP
4/9/2023 11:39AM,230402703,PHONE,PARKING ENFORCEMENT/COMPLAINT,1505 CURTISS AVE,NA,NOR
4/9/2023 11:13AM,230402699,PHONE,PRIVATE TOW,2338 LINCOLN WAY,NA,PTOW
4/9/2023 09:53AM,230402687,PHONE,MOTOR VEH CRASH/PROP DAMAGE,WILMOTH AVE/LINCOLN WAY,23001280,RPT
4/9/2023 09:28AM,230402683,E911,MEDICAL ASSIST/AMBULANCE CALL,3440 GRAND AVE,NA,NRSP
4/9/2023 09:14AM,230402678,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2304 NORTHCREST PKWY,NA,DUP
4/9/2023 08:23AM,230402670,SELF,TRAFFIC STOP / ENFORCEMENT,5TH ST/GRAND AVE,NA,WAR
4/9/2023 06:21AM,230402660,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3009-3 GROVE AVE,NA,UTL
4/9/2023 06:18AM,230402658,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4715 HUTCHISON ST,NA,DUP
4/9/2023 04:08AM,230402653,PHONE,DOMESTIC DISPUTE,2613 MELROSE AVE,23001279,ARR
4/9/2023 02:54AM,230402648,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
4/9/2023 02:45AM,230402646,PHONE,PRIVATE TOW,601 S 17TH ST,NA,PTOW
4/9/2023 02:44AM,230402645,PHONE,PRIVATE TOW,1717 S GRAND AVE,NA,PTOW
4/9/2023 02:40AM,230402642,PHONE,PRIVATE TOW,1206 S 4TH ST,NA,PTOW
4/9/2023 02:39AM,230402641,PHONE,VEHICLE IN DITCH,3200-BLK E 13TH ST,NA,NOR
4/9/2023 02:27AM,230402638,SELF,LAW DEPARTMENT ASSIST,MORTENSEN PKWY/ASH AVE,NA,NRSP
4/9/2023 02:16AM,230402634,SELF,LAW DEPARTMENT ASSIST,153 MM US HIGHWAY 30 E,NA,ASC
4/9/2023 02:14AM,230402633,PHONE,THEFT / FRAUD / FORGERY,1118 S DUFF AVE,NA,ASC
4/9/2023 01:49AM,230402623,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325-124 COCONINO RD,NA,NRSP
4/9/2023 01:39AM,230402619,PHONE,PRIVATE TOW,5310 MORTENSEN RD,NA,PTOW
4/9/2023 01:39AM,230402619,PHONE,PRIVATE TOW,5310 MORTENSEN RD,NA,PTOW
4/9/2023 01:39AM,230402618,PHONE,DISORDERLY CONDUCT,1400 COCONINO RD,NA,NOR
4/9/2023 01:20AM,230402611,SELF,LAW DEPARTMENT ASSIST,1418 S DAYTON PL,NA,NOR
4/9/2023 12:43AM,230402606,PHONE,LAW DEPARTMENT ASSIST,644 W 190TH ST,NA,NOR
4/9/2023 12:23AM,230402600,PHONE,RECKLESS DRIVER,WELCH AVE/CHAMBERLAIN ST,NA,UTL
4/9/2023 12:20AM,230402599,PHONE,THEFT OF MOTOR VEHICLE,604 S 17TH ST,23001278,RPT
4/8/2023 11:52PM,230402587,PHONE,HIT & RUN PROPERTY DAMAGE,1320-101 DICKINSON AVE,23001277,RPT
4/8/2023 11:30PM,230402578,PHONE,DISTURBANCE & NOISE PARTY,3125-3 GROVE AVE,NA,NOR
4/8/2023 09:48PM,230402546,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2810 GRAND AVE,23001276,RPT
4/8/2023 09:31PM,230402541,PHONE,BURGLARY / ATTEMPTED BURGLARY,1311-2 NORTH DAKOTA AVE,NA,NOR
4/8/2023 09:14PM,230402538,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,704 CRAWFORD AVE,NA,ASC
4/8/2023 08:30PM,230402526,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,239 PARKRIDGE CIR,NA,ASC
4/8/2023 07:57PM,230402518,PHONE,RECKLESS DRIVER,148 MM US HIGHWAY 30 W,NA,UTL
4/8/2023 07:53PM,230402515,PHONE,BURGLARY / ATTEMPTED BURGLARY,201 GRAY AVE,23001275,RPT
4/8/2023 07:51PM,230402511,PHONE,ANIMAL CALL,2110 COTTONWOOD RD,NA,NOR
4/8/2023 07:47PM,230402510,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,534 S DUFF AVE,NA,NAT
4/8/2023 07:38PM,230402506,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2630 KELLOGG AVE,NA,NRSP
4/8/2023 07:27PM,230402499,PHONE,ANIMAL CALL,2528 LINCOLN WAY,NA,CBC
4/8/2023 07:15PM,230402498,SELF,TRAFFIC STOP / ENFORCEMENT,WELCH AVE/LINCOLN WAY,NA,WAR
4/8/2023 06:33PM,230402488,PHONE,TRESPASS,119 STANTON AVE,NA,UTL
4/8/2023 06:27PM,230402484,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4017 HARRIS ST,NA,NRSP
4/8/2023 05:46PM,230402476,PHONE,EQUIPMENT/SIGN MALFUNCTION,LINCOLN WAY/BEACH AVE,NA,ASC
4/8/2023 05:23PM,230402472,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/GRAND AVE,NA,ASC
4/8/2023 05:08PM,230402470,PHONE,TRAFFIC HAZARD,UNIVERSITY BLVD/US HIGHWAY 30,NA,ASC
4/8/2023 04:49PM,230402462,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1801 COOLIDGE DR,NA,ASC
4/8/2023 04:26PM,230402452,PHONE,VIOLATION OF NO CONTACT ORDER,3208 LETTIE ST,NA,NOR
4/8/2023 04:12PM,230402450,PHONE,RECKLESS DRIVER,510TH AVE/300TH ST,NA,NOR
4/8/2023 04:06PM,230402448,PHONE,RECKLESS DRIVER,SOUTH DAKOTA AVE/US HIGHWAY 30,NA,UTL
4/8/2023 04:04PM,230402447,PHONE,PARKING ENFORCEMENT/COMPLAINT,4405 CASTLEWOOD PL,NA,UTL
4/8/2023 03:26PM,230402440,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2719 GRAND AVE,23001274,RPT
4/8/2023 03:19PM,230402438,PHONE,BURNING COMPLAINT,1819 BEL AIR DR,NA,NRSP
4/8/2023 02:43PM,230402427,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1505-101 BUCKEYE AVE,NA,NRSP
4/8/2023 02:41PM,230402425,PHONE,ANIMAL CALL,3100 S DUFF AVE,NA,NOR
4/8/2023 02:12PM,230402416,SELF,TRAFFIC STOP / ENFORCEMENT,S HAZEL AVE/S 3RD ST,NA,CIT
4/8/2023 01:12PM,230402404,PHONE,TRESPASS,510 S DUFF AVE,NA,CBC
4/8/2023 11:55AM,230402394,PHONE,PRIVATE TOW,3619 STANGE RD,NA,PTOW
4/8/2023 11:34AM,230402391,PHONE,PRIVATE TOW,150 CAMPUS AVE,NA,PTOW
4/8/2023 11:31AM,230402390,SELF,TRAFFIC STOP / ENFORCEMENT,200-BLK DUFF AVE,NA,CIT
4/8/2023 11:18AM,230402387,PHONE,CIVIL MATTER,3421 COY ST,NA,NOR
4/8/2023 11:08AM,230402386,PHONE,EQUIPMENT/SIGN MALFUNCTION,225 DUFF AVE,NA,ASC
4/8/2023 11:07AM,230402384,E911,MEDICAL ASSIST/AMBULANCE CALL,3815 STANGE RD,NA,NRSP
4/8/2023 10:29AM,230402378,PHONE,PRIVATE TOW,119 STANTON AVE,NA,PTOW
4/8/2023 10:09AM,230402374,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325-221 COCONINO RD,NA,NRSP
4/8/2023 10:03AM,230402370,PHONE,BURGLARY TO MOTOR VEHICLE,805 DELAWARE AVE,23001273,RPT
4/8/2023 09:54AM,230402368,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3300-174 GEORGE W CARVER AVE,NA,NRSP
4/8/2023 09:26AM,230402363,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4123 PHOENIX ST,NA,NRSP
4/8/2023 09:15AM,230402360,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325 COCONINO RD,NA,NRSP
4/8/2023 09:05AM,230402354,PHONE,DISORDERLY CONDUCT,1314 GRAND AVE,NA,NOR
4/8/2023 08:56AM,230402352,SELF,TRAFFIC STOP / ENFORCEMENT,9TH ST/GRAND AVE,NA,WAR
4/8/2023 07:20AM,230402331,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1315 COCONINO RD,NA,NRSP
4/8/2023 06:12AM,230402324,SELF,TRAFFIC STOP / ENFORCEMENT,147 MM US HIGHWAY 30 E,NA,CIT
4/8/2023 05:45AM,230402323,SELF,TRAFFIC STOP / ENFORCEMENT,147 MM US HIGHWAY 30 E,NA,CIT
4/8/2023 05:11AM,230402319,PHONE,CIVIL MATTER,4912-511 MORTENSEN RD,NA,ASC
4/8/2023 04:54AM,230402317,PHONE,FIRE OTHER,418 S 2ND ST,NA,NOR
4/8/2023 04:29AM,230402315,PHONE,PUBLIC INTOXICATION,2210 LINCOLN WAY,NA,UTL
4/8/2023 04:28AM,230402314,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,ASC
4/8/2023 03:36AM,230402313,PHONE,GENERAL ALARM BANK / RESIDENTI,535 S DUFF AVE,NA,BIL
4/8/2023 03:24AM,230402310,PHONE,PRIVATE TOW,2019 E LINCOLN WAY,NA,PTOW
4/8/2023 02:45AM,230402305,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,5205 GRAND AVE,NA,NOR
4/8/2023 02:44AM,230402304,SELF,CITIZEN CONTACT,DUFF AVE/MAIN ST,NA,ASC
4/8/2023 02:05AM,230402293,SELF,PUBLIC INTOXICATION,CHAMBERLAIN ST/WELCH AVE,NA,NOR
4/8/2023 02:04AM,230402292,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,ASC
4/8/2023 01:43AM,230402286,W911,SUSPICIOUS PERSON/VEH/ACTIVITY,233 SHELDON AVE,NA,NAT
4/8/2023 01:39AM,230402284,PHONE,PRIVATE TOW,1407 S GRAND AVE,NA,PTOW
4/8/2023 01:35AM,230402282,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
4/8/2023 01:35AM,230402281,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,AVIATION WAY/S RIVERSIDE DR,NA,NOR
4/8/2023 01:32AM,230402280,PHONE,PRIVATE TOW,1717 S GRAND AVE,NA,PTOW
4/8/2023 01:16AM,230402274,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,5312 MORTENSEN RD,NA,ASC
4/8/2023 01:05AM,230402268,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2644-6 HUNT ST,NA,NOR
4/8/2023 12:35AM,230402261,PHONE,PRIVATE TOW,5310 MORTENSEN RD,NA,PTOW
4/8/2023 12:35AM,230402261,PHONE,PRIVATE TOW,5310 MORTENSEN RD,NA,PTOW
4/8/2023 12:35AM,230402261,PHONE,PRIVATE TOW,5310 MORTENSEN RD,NA,PTOW
4/7/2023 11:36PM,230402238,PHONE,DISTURBANCE & NOISE PARTY,1525-103 S GRAND AVE,NA,NOR
4/7/2023 11:34PM,230402236,SELF,TRAFFIC STOP / ENFORCEMENT,BEACH AVE/LINCOLN WAY,NA,WAR
4/7/2023 11:18PM,230402234,PHONE,PRIVATE TOW,129 WELCH AVE,NA,PTOW
4/7/2023 09:11PM,230402207,PHONE,BURNING COMPLAINT,1422 BURNETT AVE,NA,NRSP
4/7/2023 09:07PM,230402205,PHONE,THEFT / FRAUD / FORGERY,2500 UNIVERSITY BLVD,23001272,RPT
4/7/2023 08:37PM,230402196,PHONE,DISTURBANCE & NOISE PARTY,3905-8 TRIPP ST,NA,ASC
4/7/2023 08:24PM,230402192,PHONE,ANIMAL CALL,24TH ST/STANGE RD,NA,ASC
4/7/2023 06:57PM,230402174,PHONE,LAW DEPARTMENT ASSIST,1400 S DAYTON PL,NA,UTL
4/7/2023 06:28PM,230402165,PHONE,MOTOR VEH CRASH/PROP DAMAGE,500-BLK LINCOLN WAY,NA,NOR
4/7/2023 06:24PM,230402163,PHONE,CIVIL MATTER,515 CLARK AVE,NA,ASC
4/7/2023 06:12PM,230402158,SELF,TRAFFIC STOP / ENFORCEMENT,2600-BLK STANGE RD,NA,WAR
4/7/2023 06:10PM,230402155,PHONE,MOTOR VEH CRASH / MINOR INJURY,2800-BLK E 13TH ST,23001270,RPT
4/7/2023 06:09PM,230402153,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2700-BLK E 13TH ST,NA,DUP
4/7/2023 05:53PM,230402148,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3504 WILLOWBROOK CIR,NA,NRSP
4/7/2023 05:38PM,230402143,WALK,BURGLARY / ATTEMPTED BURGLARY,710-2145 S DUFF AVE,23001269,RPT
4/7/2023 05:24PM,230402139,PHONE,MOTORIST ASSISTANCE,S DUFF AVE/S 16TH ST,NA,NOR
4/7/2023 05:06PM,230402134,PHONE,DISORDERLY CONDUCT,225 S KELLOGG AVE,NA,NAT
4/7/2023 05:03PM,230402133,PHONE,THEFT / FRAUD / FORGERY,3111 S DUFF AVE,23001271,RPT
4/7/2023 04:23PM,230402123,PHONE,HARASSMENT,2327-1 KNAPP ST,NA,NOR
4/7/2023 04:06PM,230402116,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,BELLFLOWER DR/COCHRANE PKWY,NA,INFO
4/7/2023 03:52PM,230402110,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1220 S DUFF AVE,NA,NRSP
4/7/2023 03:48PM,230402108,PHONE,HIT & RUN PROPERTY DAMAGE,3326 LINCOLN WAY,23001267,RPT
4/7/2023 03:38PM,230402103,W911,RECKLESS DRIVER,LINCOLN WAY/LYNN AVE,NA,UTL
4/7/2023 03:28PM,230402097,PHONE,EQUIPMENT/SIGN MALFUNCTION,424 MAIN ST,NA,INFO
4/7/2023 02:49PM,230402089,PHONE,HARASSMENT,3915 MORTENSEN RD,NA,NOR
4/7/2023 02:45PM,230402087,PHONE,THEFT / FRAUD / FORGERY,3515 LINCOLN WAY,23001266,RPT
4/7/2023 02:36PM,230402085,PHONE,THEFT / FRAUD / FORGERY,2612 CLEVELAND DR,23001265,RPT
4/7/2023 02:34PM,230402083,PHONE,THEFT / FRAUD / FORGERY,519 S DUFF AVE,NA,NOR
4/7/2023 02:16PM,230402077,PHONE,GENERAL ASSAULT,4510-102 MORTENSEN RD,NA,NOR
4/7/2023 01:53PM,230402069,PHONE,TRAFFIC HAZARD,1000-BLK UNIVERSITY BLVD,NA,INFO
4/7/2023 01:47PM,230402065,W911,VEHICLE FIRE,3619 STANGE RD,23001264,RPT
4/7/2023 01:43PM,230402061,PHONE,THEFT / FRAUD / FORGERY,4506 LINCOLN WAY,23001263,RPT
4/7/2023 01:21PM,230402055,PHONE,TRAFFIC HAZARD,S DAYTON AVE/BROWNING ST,NA,NOR
4/7/2023 01:15PM,230402053,PHONE,PARKING ENFORCEMENT/COMPLAINT,1212 IOWA AVE,NA,ASC
4/7/2023 01:03PM,230402050,PHONE,VANDALISM / CRIMINAL MISCHIEF,3306 LINCOLN WAY,23001262,RPT
4/7/2023 01:00PM,230402048,PHONE,HIT & RUN PROPERTY DAMAGE,2700 LINCOLN WAY,23001261,RPT
4/7/2023 12:31PM,230402038,PHONE,MOTOR VEH CRASH/PROP DAMAGE,30TH ST/GRAND AVE,23001260,RPT
4/7/2023 12:30PM,230402037,PHONE,THEFT / FRAUD / FORGERY,1817 ROOSEVELT AVE,23001259,RPT
4/7/2023 12:30PM,230402035,PHONE,REPOSSESSION,627 BILLY SUNDAY RD,NA,REPO
4/7/2023 12:21PM,230402033,PHONE,MOTOR VEH CRASH/PROP DAMAGE,WOODSTOCK AVE/ONTARIO ST,23001258,RPT
4/7/2023 12:12PM,230402031,SELF,LAW DEPARTMENT ASSIST,919-210 S 16TH ST,NA,ASC
4/7/2023 12:05PM,230402029,PHONE,VANDALISM / CRIMINAL MISCHIEF,2410 CHAMBERLAIN ST,NA,NOR
4/7/2023 12:05PM,230402028,PHONE,EQUIPMENT/SIGN MALFUNCTION,S 16TH ST/S DUFF AVE,NA,NOR
4/7/2023 11:38AM,230402025,PHONE,MOTOR VEH CRASH/PROP DAMAGE,100-BLK AIRPORT RD,23001257,RPT
4/7/2023 10:45AM,230402016,PHONE,GENERAL ALARM BANK / RESIDENTI,203 MAIN ST,NA,BIL
4/7/2023 10:24AM,230402008,PHONE,HIT & RUN PROPERTY DAMAGE,640 LINCOLN WAY,NA,NOR
4/7/2023 08:03AM,230401976,PHONE,EQUIPMENT/SIGN MALFUNCTION,200-BLK WELCH AVE,NA,NOR
4/7/2023 07:20AM,230401968,PHONE,LAW DEPARTMENT ASSIST,1525-52 LITTLE BLUESTEM CT,NA,ASC
4/7/2023 06:11AM,230401961,PHONE,PARKING ENFORCEMENT/COMPLAINT,2923 ARBOR ST,NA,NOR
4/7/2023 05:26AM,230401958,PHONE,PARKING ENFORCEMENT/COMPLAINT,1310 20TH ST,NA,CIT
4/7/2023 05:20AM,230401957,PHONE,GENERAL ALARM BANK / RESIDENTI,400-102 S DUFF AVE,NA,BIL
4/7/2023 05:05AM,230401955,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1910 ISAAC NEWTON DR,NA,NOR
4/7/2023 04:32AM,230401952,PHONE,TRESPASS,525 KELLOGG AVE,NA,ASC
4/7/2023 04:07AM,230401951,PHONE,GENERAL ALARM BANK / RESIDENTI,230 S DUFF AVE,NA,BIL
4/7/2023 02:31AM,230401941,PHONE,FIREWORKS COMPLAINT,2400 BROADMOOR AVE,NA,UTL
4/7/2023 02:29AM,230401939,W911,MEDICAL ASSIST/AMBULANCE CALL,4730 MORTENSEN RD,NA,ASC
4/7/2023 02:29AM,230401938,PHONE,TRESPASS,520 WELCH AVE,23001256,ARR
4/7/2023 01:22AM,230401924,PHONE,THEFT / FRAUD / FORGERY,515 CLARK AVE,NA,CBC
4/7/2023 01:07AM,230401922,SELF,POSSESSION UNDERAGE,2401 CHAMBERLAIN ST,23001255,RPT
4/7/2023 12:39AM,230401919,W911,POSSESSION UNDERAGE,126-101 WELCH AVE,NA,ASC
4/7/2023 12:26AM,230401916,W911,MEDICAL ASSIST/AMBULANCE CALL,203-1 JEWEL DR,NA,NRSP
4/7/2023 12:22AM,230401911,WALK,CITIZEN CONTACT,515 CLARK AVE,NA,NOR
4/7/2023 12:08AM,230401907,PHONE,PRIVATE TOW,1206 S 4TH ST,NA,PTOW
4/7/2023 12:08AM,230401906,PHONE,PRIVATE TOW,1407 S GRAND AVE,NA,PTOW
4/7/2023 12:07AM,230401905,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
4/7/2023 12:02AM,230401902,SELF,TRAFFIC STOP / ENFORCEMENT,S 4TH ST/S OAK AVE,NA,WAR
4/6/2023 11:30PM,230401893,W911,MEDICAL ASSIST/AMBULANCE CALL,900 DAYTON AVE,NA,NRSP
4/6/2023 11:27PM,230401891,W911,DISTURBANCE & NOISE PARTY,1425-201 COCONINO RD,NA,ASC
4/6/2023 11:26PM,230401890,E911,911 HANG UP / INCOMPLETE CALL,126 S KELLOGG AVE,NA,CBC
4/6/2023 10:24PM,230401881,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3801 TORONTO ST,NA,NAT
4/6/2023 09:43PM,230401873,PHONE,DISORDERLY CONDUCT,5333 TABOR DR,23001254,RPT
4/6/2023 09:30PM,230401866,SELF,CRIME FREE HOUSING CHECK,129 S OAK AVE,NA,ASC
4/6/2023 08:51PM,230401857,PHONE,HARASSMENT,515 DOUGLAS AVE,NA,ASC
4/6/2023 08:51PM,230401856,PHONE,REPOSSESSION,4900 MORTENSEN RD,NA,REPO
4/6/2023 08:28PM,230401848,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2304 NORTHCREST PKWY,NA,NRSP
4/6/2023 08:19PM,230401845,PHONE,BURNING COMPLAINT,212 9TH ST,NA,NRSP
4/6/2023 08:11PM,230401842,W911,MEDICAL ASSIST/AMBULANCE CALL,4315 CARTIER AVE,NA,NRSP
4/6/2023 08:09PM,230401838,PHONE,RECKLESS DRIVER,US HIGHWAY 30/UNIVERSITY BLVD,NA,UTL
4/6/2023 07:43PM,230401832,W911,MEDICAL ASSIST/AMBULANCE CALL,3116 EVERGREEN RD,NA,NOR
4/6/2023 06:42PM,230401812,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/HYLAND AVE,23001253,RPT
4/6/2023 06:33PM,230401810,PHONE,MOTOR VEH CRASH/PROP DAMAGE,100-BLK S 16TH ST,NA,ASC
4/6/2023 06:20PM,230401809,PHONE,RECKLESS DRIVER,1800-BLK E LINCOLN WAY,NA,UTL
4/6/2023 06:04PM,230401802,PHONE,HIT & RUN PROPERTY DAMAGE,301-102 S 16TH ST,23001252,RPT
4/6/2023 05:44PM,230401799,PHONE,OUTREACH,1800 E 13TH ST,NA,INFO
4/6/2023 05:41PM,230401797,PHONE,DISORDERLY CONDUCT,2719 GRAND AVE,NA,CBC
4/6/2023 04:05PM,230401768,PHONE,DISORDERLY CONDUCT,515 CLARK AVE,NA,ASC
4/6/2023 03:56PM,230401763,PHONE,MOTOR VEH CRASH/PROP DAMAGE,3105 GRAND AVE,23001250,RPT
4/6/2023 03:46PM,230401762,W911,SCAM,2525 BOBCAT DR,NA,NOR
4/6/2023 03:44PM,230401761,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1801 RIDGEWOOD AVE,23001249,RPT
4/6/2023 03:39PM,230401758,W911,MEDICAL ASSIST/AMBULANCE CALL,227-1 S 5TH ST,NA,NRSP
4/6/2023 03:29PM,230401754,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,3105 GRAND AVE,NA,UTL
4/6/2023 03:27PM,230401752,WALK,MOTOR VEH CRASH/PROP DAMAGE,1111 DUFF AVE,23001247,RPT
4/6/2023 03:20PM,230401751,PHONE,VANDALISM / CRIMINAL MISCHIEF,710 S DUFF AVE,23001248,RPT
4/6/2023 03:11PM,230401749,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,306 22ND ST,NA,ASC
